asset,day,source_timestamp,available_at,market_cap_usd,canonical_asset,canonical_symbol,normalization_rule,stablecoin_excluded,investable_identity,raw_form_count,canonical_source_asset,identity_overlay_rule,identity_excluded,identity_exclusion_reason,d0b_raw_form_count,rebalance_time,market_cap_rank,venue_data_eligible,venue_rank
icp,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,10135223882.87504,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,15,True,14
algo,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,9885207720.38853,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,16,True,15
ltc,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,7776114873.720747,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,17,True,16
crv,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,5041466987.009984,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,19,True,17
mana,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,4630543516.464075,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,20,True,18
etc,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,3325476981.5089684,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,22,True,19
xmr,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,2735407469.972606,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,23,True,20
xtz,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,2676239264.638044,xtz,XTZ,IDENTITY,False,True,1,xtz,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,25,True,21
qnt,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,2658673844.145802,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,26,True,22
aave,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,2526016051.472784,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,27,True,23
1inch,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,2524088810.412975,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,28,True,24
neo,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,1853800013.21455,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,30,True,25
comp,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,1280424765.36575,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,34,True,26
lrc_eth,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,1194168837.2580152,lrc,LRC,NETWORK_FORM_TO_PARENT,False,True,1,lrc_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,35,True,27
zec,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,1172118300.6924157,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,37,True,28
bat,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,1132316788.532106,bat,BAT,IDENTITY,False,True,1,bat,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,38,True,29
sushi,2022-01-23T00:00:00+00:00,2022-01-23T00:00:00+00:00,2022-01-24T00:00:00+00:00,1113822926.456573,sushi,SUSHI,IDENTITY,False,True,1,sushi,D0A_IDENTITY_RETAINED,False,,1,2022-01-24T00:00:00+00:00,39,True,30
btc,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,719574502508.9705,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2022-01-31T00:00:00+00:00,1,True,1
eth,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,308311140628.4357,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,2,True,2
xrp,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,60397254032.7869,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,3,True,3
cro,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,42506201738.317,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,4,True,4
ada,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,34302056990.87252,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,5,True,5
avaxp,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,22968951079.981155,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,6,True,6
shib_eth,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,21109952210.492256,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,7,True,7
dot,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,20660967230.171436,dot,DOT,IDENTITY,False,True,1,dot,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,8,True,8
xlm,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,20624986173.430496,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,9,True,9
doge,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,18569955013.039635,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,10,True,10
link,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,17789485359.1029,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,11,True,11
ftt,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,13751814206.32945,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,13,True,12
uni,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,10823323784.9859,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,14,True,13
algo,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,9468978079.35286,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,15,True,14
icp,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,9194896048.738895,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,16,True,15
ltc,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,7565466366.977498,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,17,True,16
mana,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,5535684198.794086,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,18,True,17
crv,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,5386130294.56847,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,20,True,18
etc,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,3341164435.0033665,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,22,True,19
xtz,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,2873827583.3140736,xtz,XTZ,IDENTITY,False,True,1,xtz,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,23,True,20
xmr,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,2603916882.299227,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,25,True,21
1inch,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,2498936067.5019,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,26,True,22
aave,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,2388616270.261424,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,27,True,23
qnt,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,2312523760.9505043,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,29,True,24
neo,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,1961460423.07057,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,30,True,25
lrc_eth,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,1408146837.5783086,lrc,LRC,NETWORK_FORM_TO_PARENT,False,True,1,lrc_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,34,True,26
snx,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,1280176931.3750257,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,35,True,27
bat,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,1253569254.052977,bat,BAT,IDENTITY,False,True,1,bat,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,36,True,28
comp,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,1182484396.55866,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,37,True,29
zec,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,1132681312.820474,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2022-01-31T00:00:00+00:00,38,True,30
btc,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,802716166347.2821,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2022-02-07T00:00:00+00:00,1,True,1
eth,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,360233186220.1321,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,2,True,2
xrp,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,68272290967.84061,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,3,True,3
cro,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,46063202956.9659,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,4,True,4
ada,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,37718792290.398254,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,5,True,5
shib_eth,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,27855531204.61356,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,6,True,6
avaxp,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,26123524762.33307,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,7,True,7
dot,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,24751905929.97192,dot,DOT,IDENTITY,False,True,1,dot,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,8,True,8
xlm,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,23534744882.70984,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,9,True,9
doge,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,20465342224.3145,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,10,True,10
link,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,17994374918.5802,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,11,True,11
ftt,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,15545955423.708303,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,13,True,12
uni,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,11570022335.8623,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,14,True,13
icp,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,11129087020.985289,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,15,True,14
algo,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,10224220395.7512,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,16,True,15
ltc,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,8841855534.309626,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,17,True,16
mana,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,7225727700.915708,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,18,True,17
crv,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,5661482760.324236,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,20,True,18
etc,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,3970806125.8665323,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,22,True,19
xtz,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,3417262134.179626,xtz,XTZ,IDENTITY,False,True,1,xtz,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,23,True,20
qnt,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,3311726691.210098,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,25,True,21
xmr,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,3045604088.601684,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,27,True,22
1inch,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,2784898530.846705,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,28,True,23
aave,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,2759771338.813456,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,29,True,24
neo,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,2249633701.03101,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,30,True,25
lrc_eth,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,1518096702.2443113,lrc,LRC,NETWORK_FORM_TO_PARENT,False,True,1,lrc_eth,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,34,True,26
zec,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,1511686740.5945585,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,35,True,27
bat,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,1407103384.897482,bat,BAT,IDENTITY,False,True,1,bat,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,36,True,28
snx,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,1403034935.401825,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,37,True,29
comp,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,1401250675.11633,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2022-02-07T00:00:00+00:00,38,True,30
btc,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,799914657954.3014,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2022-02-14T00:00:00+00:00,1,True,1
eth,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,340455424967.8945,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,2,True,2
xrp,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,80915569152.52264,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,3,True,3
cro,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,50654263316.4778,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,4,True,4
ada,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,34477777853.70315,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,5,True,5
shib_eth,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,30215201672.405247,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,6,True,6
avaxp,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,26394935260.490345,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,7,True,7
xlm,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,22279779582.441647,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,8,True,8
dot,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,21348670527.411354,dot,DOT,IDENTITY,False,True,1,dot,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,9,True,9
doge,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,19897823967.732853,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,10,True,10
link,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,15718898418.861,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,12,True,11
ftt,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,14867439089.898066,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,13,True,12
uni,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,10372758169.3169,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,14,True,13
icp,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,9465591463.993116,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,15,True,14
algo,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,8994725515.85688,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,16,True,15
ltc,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,8770864989.059473,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,17,True,16
mana,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,6220647018.468336,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,19,True,17
crv,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,4660205247.684657,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,21,True,18
etc,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,4354647311.680872,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,22,True,19
xtz,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,3393941525.2193885,xtz,XTZ,IDENTITY,False,True,1,xtz,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,24,True,20
xmr,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,3065009448.015249,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,26,True,21
qnt,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,2986922530.202047,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,27,True,22
aave,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,2535026130.97016,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,28,True,23
1inch,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,2492374434.708735,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,29,True,24
neo,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,2176748612.86474,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,30,True,25
zec,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,1429893276.9406915,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,34,True,26
lrc_eth,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,1273390669.84902,lrc,LRC,NETWORK_FORM_TO_PARENT,False,True,1,lrc_eth,D0A_IDENTITY_RETAINED,False,,1,2022-02-14T00:00:00+00:00,35,True,27
