asset,day,source_timestamp,available_at,market_cap_usd,canonical_asset,canonical_symbol,normalization_rule,stablecoin_excluded,investable_identity,raw_form_count,canonical_source_asset,identity_overlay_rule,identity_excluded,identity_exclusion_reason,d0b_raw_form_count,rebalance_time,market_cap_rank
crv,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,2238156378.6452394,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,24
gno,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,2171100294.70791,gno,GNO,IDENTITY,False,True,1,gno,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,25
qnt,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,1700991260.0607836,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,26
aave,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,1511662408.1103137,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,27
1inch,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,1496111133.266733,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,28
mkr,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,1400538904.4900951,mkr,MKR,IDENTITY,False,True,1,mkr,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,29
zec,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,1344219268.3138037,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,30
ldo,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,1332741281.13084,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,31
neo,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,1087399304.34664,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,32
bsv,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,967995997.2264699,bsv,BSV,IDENTITY,False,True,1,bsv,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,33
snx,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,726399778.9249923,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,34
lrc_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,713771046.4549371,lrc,LRC,NETWORK_FORM_TO_PARENT,False,True,1,lrc_eth,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,35
comp,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,709920443.530984,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,36
dash,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,659752249.8408204,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,37
paxg,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,615573526.5462334,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,38
bat,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,612401108.676012,bat,BAT,IDENTITY,False,True,1,bat,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,39
dcr,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,543902323.0701202,dcr,DCR,IDENTITY,False,True,1,dcr,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,40
xem,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,537941537.0082184,xem,XEM,IDENTITY,False,True,1,xem,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,41
xaut,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,455270693.4597678,xaut,XAUT,IDENTITY,False,True,1,xaut,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,42
zrx,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,450591435.455676,zrx,ZRX,IDENTITY,False,True,1,zrx,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,43
qtum_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,412284875.013852,qtum,QTUM,NETWORK_FORM_TO_PARENT,False,True,1,qtum_eth,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,44
bal,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,398727087.39463484,bal,BAL,IDENTITY,False,True,1,bal,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,45
lpt,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,382765404.04319817,lpt,LPT,IDENTITY,False,True,1,lpt,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,46
uma,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,377591467.5688571,uma,UMA,IDENTITY,False,True,1,uma,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,47
btg,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,366427795.23372614,btg,BTG,IDENTITY,False,True,1,btg,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,48
omg,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,364297553.6679856,omg,OMG,IDENTITY,False,True,1,omg,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,49
sushi,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,352521012.44686717,sushi,SUSHI,IDENTITY,False,True,1,sushi,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,50
yfi,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,347397877.1122549,yfi,YFI,IDENTITY,False,True,1,yfi,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,51
powr,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,271802598.952806,powr,POWR,IDENTITY,False,True,1,powr,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,52
poly,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,260274990.259288,poly,POLY,IDENTITY,False,True,1,poly,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,53
snt,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,246779518.88631144,snt,SNT,IDENTITY,False,True,1,snt,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,54
srm,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,246202524.94821742,srm,SRM,IDENTITY,False,True,1,srm,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,55
dgb,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,198830693.25212798,dgb,DGB,IDENTITY,False,True,1,dgb,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,56
cvc,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,192317801.191507,cvc,CVC,IDENTITY,False,True,1,cvc,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,57
renbtc,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,192186781.1857377,renbtc,RENBTC,IDENTITY,False,True,1,renbtc,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,58
perp,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,178225152.236985,perp,PERP,IDENTITY,False,True,1,perp,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,59
alpha,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,165123070.868244,alpha,ALPHA,IDENTITY,False,True,1,alpha,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,60
icx_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,157854278.34036398,icx,ICX,NETWORK_FORM_TO_PARENT,False,True,1,icx_eth,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,61
ren,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,154275908.49356714,ren,REN,IDENTITY,False,True,1,ren,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,62
elf,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,144433884.4125168,elf,ELF,IDENTITY,False,True,1,elf,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,63
knc,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,139091716.73289707,knc,KNC,IDENTITY,False,True,1,knc,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,64
rep,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,129197806.2536524,rep,REP,IDENTITY,False,True,1,rep,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,65
nxm,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,119231976.01633865,nxm,NXM,IDENTITY,False,True,1,nxm,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,66
gnt,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,115568191.46937059,gnt,GNT,IDENTITY,False,True,1,gnt,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,67
fun,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,100840382.8224483,fun,FUN,IDENTITY,False,True,1,fun,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,68
xvg,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,87817496.33009179,xvg,XVG,IDENTITY,False,True,1,xvg,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,69
ant,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,81510554.81240445,ant,ANT,IDENTITY,False,True,1,ant,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,70
maid,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,79628953.64731796,maid,MAID,IDENTITY,False,True,1,maid,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,71
gas,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,75069943.22811896,gas,GAS,IDENTITY,False,True,1,gas,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,72
rev_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,72283537.86101362,rev,REV,NETWORK_FORM_TO_PARENT,False,True,1,rev_eth,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,73
qash,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,58090000.0,qash,QASH,IDENTITY,False,True,1,qash,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,74
wnxm,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,48179770.07826889,wnxm,WNXM,IDENTITY,False,True,1,wnxm,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,75
vet_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,32060973.3560994,vet,VET,NETWORK_FORM_TO_PARENT,False,True,1,vet_eth,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,76
ae_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,22110806.043243308,ae,AE,NETWORK_FORM_TO_PARENT,False,True,1,ae_eth,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,77
aion_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,15749060.093488995,aion,AION,NETWORK_FORM_TO_PARENT,False,True,1,aion_eth,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,78
btm_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,14518314.796468558,btm,BTM,NETWORK_FORM_TO_PARENT,False,True,1,btm_eth,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,79
wtc,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,13936291.16579819,wtc,WTC,IDENTITY,False,True,1,wtc,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,80
vtc,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,10337851.239852935,vtc,VTC,IDENTITY,False,True,1,vtc,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,81
drgn,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,8841970.542236893,drgn,DRGN,IDENTITY,False,True,1,drgn,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,82
grin,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,8782288.155619716,grin,GRIN,IDENTITY,False,True,1,grin,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,83
zil_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,8623700.126738904,zil,ZIL,NETWORK_FORM_TO_PARENT,False,True,1,zil_eth,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,84
ppt,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,7279110.174782611,ppt,PPT,IDENTITY,False,True,1,ppt,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,85
nas_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,4352306.386657896,nas,NAS,NETWORK_FORM_TO_PARENT,False,True,1,nas_eth,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,86
pay,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,3516929.801673245,pay,PAY,IDENTITY,False,True,1,pay,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,87
swrv,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,1204756.4010724945,swrv,SWRV,IDENTITY,False,True,1,swrv,D0A_IDENTITY_RETAINED,False,,1,2022-05-23T00:00:00+00:00,88
btc,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,560730506231.738,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2022-05-30T00:00:00+00:00,1
eth,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,215878221063.95007,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,2
xrp,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,38851143619.39067,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,3
cro,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,17435252666.0582,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,4
ada,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,16046845932.061283,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,5
xlm,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,13761419862.062262,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,6
dot,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,11633752179.163824,dot,DOT,IDENTITY,False,True,1,dot,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,7
shib_eth,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,11488830631.949173,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,8
doge,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,11122536906.353662,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,9
ftt,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,9047254982.544762,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,10
avaxp,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,8891305277.927736,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,11
link,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,6707278400.7716,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,12
matic_eth,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,5981173464.98403,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,13
uni,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,4936979886.73986,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,14
ltc,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,4487045571.424234,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,15
algo,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,3782346183.3987,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,16
bch,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,3530794025.4908514,bch,BCH,IDENTITY,False,True,1,bch,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,17
ht,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,3515163337.595555,ht,HT,IDENTITY,False,True,1,ht,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,18
icp,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,3431825842.594483,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,19
leo_eth,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,3389608300.2922273,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,D0A_IDENTITY_RETAINED,False,,2,2022-05-30T00:00:00+00:00,20
xmr,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,3282803426.7572145,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,21
etc,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,3189315421.4510245,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,22
crv,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,2197768277.4581146,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,23
mana,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,2127505825.2018259,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,24
gno,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,1928501373.16291,gno,GNO,IDENTITY,False,True,1,gno,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,25
qnt,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,1612316431.2570324,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,26
aave,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,1520851809.3277872,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,27
1inch,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,1378521923.75064,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,28
ldo,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,1168612391.00208,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,29
mkr,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,1166623083.576221,mkr,MKR,IDENTITY,False,True,1,mkr,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,30
zec,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,1140246890.9896486,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,31
neo,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,1059265972.78787,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,32
bsv,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,1002303453.9844048,bsv,BSV,IDENTITY,False,True,1,bsv,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,33
snx,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,694753464.191535,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,34
lrc_eth,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,689822161.7594781,lrc,LRC,NETWORK_FORM_TO_PARENT,False,True,1,lrc_eth,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,35
dash,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,620549730.2634033,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,36
paxg,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,617741592.7935143,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,37
comp,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,570771488.819715,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,38
bat,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,557791699.5276915,bat,BAT,IDENTITY,False,True,1,bat,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,39
dcr,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,497379964.6500135,dcr,DCR,IDENTITY,False,True,1,dcr,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,40
xaut,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,458023047.135412,xaut,XAUT,IDENTITY,False,True,1,xaut,D0A_IDENTITY_RETAINED,False,,1,2022-05-30T00:00:00+00:00,41
