asset,day,source_timestamp,available_at,market_cap_usd,rebalance_time,market_cap_rank,canonical_symbol,local_data_available
usdt_eth,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,39816618172.6225,2022-05-02T00:00:00+00:00,8,USDT_ETH,False
cro,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,31278264717.1484,2022-05-02T00:00:00+00:00,9,CRO,False
ada,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,26172632662.37324,2022-05-02T00:00:00+00:00,10,ADA,True
shib_eth,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,21560119447.118748,2022-05-02T00:00:00+00:00,11,SHIB_ETH,False
avaxp,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,20332275789.765606,2022-05-02T00:00:00+00:00,12,AVAXP,False
xlm,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,18519010160.523304,2022-05-02T00:00:00+00:00,13,XLM,True
dot,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,17842136629.4507,2022-05-02T00:00:00+00:00,14,DOT,True
doge,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,17812861830.83589,2022-05-02T00:00:00+00:00,15,DOGE,True
busd,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,17692512675.14576,2022-05-02T00:00:00+00:00,16,BUSD,False
weth,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,16804791803.39578,2022-05-02T00:00:00+00:00,17,WETH,False
ftt,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,13022155004.793451,2022-05-02T00:00:00+00:00,18,FTT,False
link,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,11304160736.5909,2022-05-02T00:00:00+00:00,19,LINK,True
matic_eth,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,11013509849.1662,2022-05-02T00:00:00+00:00,20,MATIC_ETH,False
wbtc,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,10838046302.382357,2022-05-02T00:00:00+00:00,21,WBTC,False
dai,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,8417933912.725498,2022-05-02T00:00:00+00:00,22,DAI,False
uni,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,7111028525.62123,2022-05-02T00:00:00+00:00,23,UNI,True
ltc,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,6972642084.2169075,2022-05-02T00:00:00+00:00,24,LTC,True
icp,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,6258219264.577558,2022-05-02T00:00:00+00:00,25,ICP,False
algo,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,6017945603.09433,2022-05-02T00:00:00+00:00,26,ALGO,False
bch,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,5411438084.468634,2022-05-02T00:00:00+00:00,27,BCH,False
ht,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,4717384362.73158,2022-05-02T00:00:00+00:00,28,HT,False
xmr,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,3746772500.1790876,2022-05-02T00:00:00+00:00,29,XMR,True
etc,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,3728448107.1226187,2022-05-02T00:00:00+00:00,30,ETC,False
btc,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,648294631562.7058,2022-05-09T00:00:00+00:00,1,BTC,True
eth,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,299792674682.86914,2022-05-09T00:00:00+00:00,2,ETH,True
usdt,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,85413276632.78093,2022-05-09T00:00:00+00:00,3,USDT,False
xrp,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,56640574433.20142,2022-05-09T00:00:00+00:00,4,XRP,True
usdc,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,49299961149.77742,2022-05-09T00:00:00+00:00,5,USDC,False
usdc_eth,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,42615057079.30801,2022-05-09T00:00:00+00:00,6,USDC_ETH,False
usdt_trx,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,41732878265.43371,2022-05-09T00:00:00+00:00,7,USDT_TRX,False
usdt_eth,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,39805387907.01123,2022-05-09T00:00:00+00:00,8,USDT_ETH,False
cro,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,25652940297.8885,2022-05-09T00:00:00+00:00,9,CRO,False
ada,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,24679577172.11026,2022-05-09T00:00:00+00:00,10,ADA,True
shib_eth,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,18391982875.160896,2022-05-09T00:00:00+00:00,11,SHIB_ETH,False
avaxp,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,17707431876.00374,2022-05-09T00:00:00+00:00,12,AVAXP,False
busd,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,17322830216.797447,2022-05-09T00:00:00+00:00,13,BUSD,False
xlm,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,17040198208.645248,2022-05-09T00:00:00+00:00,14,XLM,True
doge,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,16685009144.444662,2022-05-09T00:00:00+00:00,15,DOGE,True
dot,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,15396864915.53757,2022-05-09T00:00:00+00:00,16,DOT,True
weth,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,15094690617.384901,2022-05-09T00:00:00+00:00,17,WETH,False
ftt,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,11261145870.582306,2022-05-09T00:00:00+00:00,18,FTT,False
link,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,9990781767.29592,2022-05-09T00:00:00+00:00,19,LINK,True
matic_eth,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,9747060776.42625,2022-05-09T00:00:00+00:00,20,MATIC_ETH,False
wbtc,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,9666092780.316776,2022-05-09T00:00:00+00:00,21,WBTC,False
dai,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,7502404892.984535,2022-05-09T00:00:00+00:00,22,DAI,False
algo,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,7253248656.10198,2022-05-09T00:00:00+00:00,23,ALGO,False
uni,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,7116394816.77269,2022-05-09T00:00:00+00:00,24,UNI,True
ltc,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,6599497708.088302,2022-05-09T00:00:00+00:00,25,LTC,True
icp,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,5727185762.208018,2022-05-09T00:00:00+00:00,26,ICP,False
bch,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,4986047237.54058,2022-05-09T00:00:00+00:00,27,BCH,False
ht,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,4365479926.90614,2022-05-09T00:00:00+00:00,28,HT,False
crv,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,4090003274.4056706,2022-05-09T00:00:00+00:00,29,CRV,False
xmr,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,3830509601.810683,2022-05-09T00:00:00+00:00,30,XMR,True
btc,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,593741420972.2537,2022-05-16T00:00:00+00:00,1,BTC,True
eth,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,254605611336.89404,2022-05-16T00:00:00+00:00,2,ETH,True
usdt,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,79334963211.76797,2022-05-16T00:00:00+00:00,3,USDT,False
usdc,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,51543627270.104935,2022-05-16T00:00:00+00:00,4,USDC,False
xrp,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,44553710717.49121,2022-05-16T00:00:00+00:00,5,XRP,True
usdc_eth,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,43912029038.99341,2022-05-16T00:00:00+00:00,6,USDC_ETH,False
usdt_trx,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,38694860912.0865,2022-05-16T00:00:00+00:00,7,USDT_TRX,False
usdt_eth,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,36768971792.192276,2022-05-16T00:00:00+00:00,8,USDT_ETH,False
cro,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,20180759724.4099,2022-05-16T00:00:00+00:00,9,CRO,False
ada,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,19849449304.26871,2022-05-16T00:00:00+00:00,10,ADA,True
busd,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,17743929424.768238,2022-05-16T00:00:00+00:00,11,BUSD,False
xlm,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,15214012583.08639,2022-05-16T00:00:00+00:00,12,XLM,True
dot,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,13654819313.16229,2022-05-16T00:00:00+00:00,13,DOT,True
shib_eth,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,12935984350.562302,2022-05-16T00:00:00+00:00,14,SHIB_ETH,False
weth,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,12570307509.676792,2022-05-16T00:00:00+00:00,15,WETH,False
avaxp,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,12443564874.56409,2022-05-16T00:00:00+00:00,16,AVAXP,False
doge,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,12403782365.936424,2022-05-16T00:00:00+00:00,17,DOGE,True
ftt,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,10816337773.372128,2022-05-16T00:00:00+00:00,18,FTT,False
wbtc,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,8871581722.299313,2022-05-16T00:00:00+00:00,19,WBTC,False
link,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,7882290852.12497,2022-05-16T00:00:00+00:00,20,LINK,True
matic_eth,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,7310942225.68282,2022-05-16T00:00:00+00:00,21,MATIC_ETH,False
dai,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,6041079305.163324,2022-05-16T00:00:00+00:00,22,DAI,False
uni,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,5422572225.19983,2022-05-16T00:00:00+00:00,23,UNI,True
ltc,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,4999616777.050645,2022-05-16T00:00:00+00:00,24,LTC,True
algo,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,4859459314.96905,2022-05-16T00:00:00+00:00,25,ALGO,False
icp,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,4394059405.920471,2022-05-16T00:00:00+00:00,26,ICP,False
bch,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,4067813847.9732194,2022-05-16T00:00:00+00:00,27,BCH,False
ht,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,3605225325.514425,2022-05-16T00:00:00+00:00,28,HT,False
leo_eth,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,3303513981.1805935,2022-05-16T00:00:00+00:00,29,LEO_ETH,False
xmr,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,3014390327.7180643,2022-05-16T00:00:00+00:00,30,XMR,True
btc,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,577723026488.325,2022-05-23T00:00:00+00:00,1,BTC,True
eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,243544487687.6871,2022-05-23T00:00:00+00:00,2,ETH,True
usdt,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,79347334155.61382,2022-05-23T00:00:00+00:00,3,USDT,False
usdc,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,53421381723.179276,2022-05-23T00:00:00+00:00,4,USDC,False
usdc_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,45034199716.34116,2022-05-23T00:00:00+00:00,5,USDC_ETH,False
xrp,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,42234744785.79022,2022-05-23T00:00:00+00:00,6,XRP,True
usdt_trx,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,38700894724.77134,2022-05-23T00:00:00+00:00,7,USDT_TRX,False
usdt_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,36774705294.86366,2022-05-23T00:00:00+00:00,8,USDT_ETH,False
cro,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,19559418184.3873,2022-05-23T00:00:00+00:00,9,CRO,False
busd,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,18515220698.21972,2022-05-23T00:00:00+00:00,10,BUSD,False
ada,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,18109720385.92893,2022-05-23T00:00:00+00:00,11,ADA,True
xlm,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,14293795428.586424,2022-05-23T00:00:00+00:00,12,XLM,True
shib_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,11926676319.766644,2022-05-23T00:00:00+00:00,13,SHIB_ETH,False
dot,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,11864402879.49099,2022-05-23T00:00:00+00:00,14,DOT,True
weth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,11852418793.942507,2022-05-23T00:00:00+00:00,15,WETH,False
doge,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,11566658774.31901,2022-05-23T00:00:00+00:00,16,DOGE,True
avaxp,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,10903345442.54341,2022-05-23T00:00:00+00:00,17,AVAXP,False
ftt,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,10228322079.846306,2022-05-23T00:00:00+00:00,18,FTT,False
wbtc,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,8386855685.5954485,2022-05-23T00:00:00+00:00,19,WBTC,False
link,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,7345776131.80539,2022-05-23T00:00:00+00:00,20,LINK,True
matic_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,6776353505.71647,2022-05-23T00:00:00+00:00,21,MATIC_ETH,False
dai,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,6136355498.988389,2022-05-23T00:00:00+00:00,22,DAI,False
uni,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,5509549433.46584,2022-05-23T00:00:00+00:00,23,UNI,True
ltc,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,5047036316.505311,2022-05-23T00:00:00+00:00,24,LTC,True
algo,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,4449693396.71213,2022-05-23T00:00:00+00:00,25,ALGO,False
icp,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,3968204780.3978724,2022-05-23T00:00:00+00:00,26,ICP,False
bch,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,3792506162.9838715,2022-05-23T00:00:00+00:00,27,BCH,False
ht,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,3510699446.45494,2022-05-23T00:00:00+00:00,28,HT,False
xmr,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,3293865783.678295,2022-05-23T00:00:00+00:00,29,XMR,True
leo_eth,2022-05-22T00:00:00+00:00,2022-05-22T00:00:00+00:00,2022-05-23T00:00:00+00:00,3240561518.6440716,2022-05-23T00:00:00+00:00,30,LEO_ETH,False
btc,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,560730506231.738,2022-05-30T00:00:00+00:00,1,BTC,True
eth,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,215878221063.95007,2022-05-30T00:00:00+00:00,2,ETH,True
usdt,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,79351029844.24678,2022-05-30T00:00:00+00:00,3,USDT,False
usdc,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,54185267193.94234,2022-05-30T00:00:00+00:00,4,USDC,False
usdc_eth,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,45590919981.25038,2022-05-30T00:00:00+00:00,5,USDC_ETH,False
xrp,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,38851143619.39067,2022-05-30T00:00:00+00:00,6,XRP,True
usdt_trx,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,38702697261.39399,2022-05-30T00:00:00+00:00,7,USDT_TRX,False
usdt_eth,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,36776418117.100784,2022-05-30T00:00:00+00:00,8,USDT_ETH,False
busd,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,17970841531.66865,2022-05-30T00:00:00+00:00,9,BUSD,False
cro,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,17435252666.0582,2022-05-30T00:00:00+00:00,10,CRO,False
ada,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,16046845932.061283,2022-05-30T00:00:00+00:00,11,ADA,True
xlm,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,13761419862.062262,2022-05-30T00:00:00+00:00,12,XLM,True
dot,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,11633752179.163824,2022-05-30T00:00:00+00:00,13,DOT,True
shib_eth,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,11488830631.949173,2022-05-30T00:00:00+00:00,14,SHIB_ETH,False
doge,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,11122536906.353662,2022-05-30T00:00:00+00:00,15,DOGE,True
weth,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,10526152358.975073,2022-05-30T00:00:00+00:00,16,WETH,False
ftt,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,9047254982.544762,2022-05-30T00:00:00+00:00,17,FTT,False
avaxp,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,8891305277.927736,2022-05-30T00:00:00+00:00,18,AVAXP,False
wbtc,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,8077138051.458051,2022-05-30T00:00:00+00:00,19,WBTC,False
link,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,6707278400.7716,2022-05-30T00:00:00+00:00,20,LINK,True
dai,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,6239806076.120943,2022-05-30T00:00:00+00:00,21,DAI,False
matic_eth,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,5981173464.98403,2022-05-30T00:00:00+00:00,22,MATIC_ETH,False
uni,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,4936979886.73986,2022-05-30T00:00:00+00:00,23,UNI,True
ltc,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,4487045571.424234,2022-05-30T00:00:00+00:00,24,LTC,True
algo,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,3782346183.3987,2022-05-30T00:00:00+00:00,25,ALGO,False
bch,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,3530794025.4908514,2022-05-30T00:00:00+00:00,26,BCH,False
ht,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,3515163337.595555,2022-05-30T00:00:00+00:00,27,HT,False
icp,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,3431825842.594483,2022-05-30T00:00:00+00:00,28,ICP,False
leo_eth,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,3389608300.2922273,2022-05-30T00:00:00+00:00,29,LEO_ETH,False
xmr,2022-05-29T00:00:00+00:00,2022-05-29T00:00:00+00:00,2022-05-30T00:00:00+00:00,3282803426.7572145,2022-05-30T00:00:00+00:00,30,XMR,True
btc,2022-06-05T00:00:00+00:00,2022-06-05T00:00:00+00:00,2022-06-06T00:00:00+00:00,570162600125.2587,2022-06-06T00:00:00+00:00,1,BTC,True
eth,2022-06-05T00:00:00+00:00,2022-06-05T00:00:00+00:00,2022-06-06T00:00:00+00:00,215360134664.82568,2022-06-06T00:00:00+00:00,2,ETH,True
usdt,2022-06-05T00:00:00+00:00,2022-06-05T00:00:00+00:00,2022-06-06T00:00:00+00:00,79365989598.4279,2022-06-06T00:00:00+00:00,3,USDT,False
usdc,2022-06-05T00:00:00+00:00,2022-06-05T00:00:00+00:00,2022-06-06T00:00:00+00:00,54500138959.11559,2022-06-06T00:00:00+00:00,4,USDC,False
usdc_eth,2022-06-05T00:00:00+00:00,2022-06-05T00:00:00+00:00,2022-06-06T00:00:00+00:00,45759312255.31046,2022-06-06T00:00:00+00:00,5,USDC_ETH,False
xrp,2022-06-05T00:00:00+00:00,2022-06-05T00:00:00+00:00,2022-06-06T00:00:00+00:00,39518438792.60651,2022-06-06T00:00:00+00:00,6,XRP,True
usdt_trx,2022-06-05T00:00:00+00:00,2022-06-05T00:00:00+00:00,2022-06-06T00:00:00+00:00,38709993737.35143,2022-06-06T00:00:00+00:00,7,USDT_TRX,False
usdt_eth,2022-06-05T00:00:00+00:00,2022-06-05T00:00:00+00:00,2022-06-06T00:00:00+00:00,36783351438.796165,2022-06-06T00:00:00+00:00,8,USDT_ETH,False
ada,2022-06-05T00:00:00+00:00,2022-06-05T00:00:00+00:00,2022-06-06T00:00:00+00:00,18954869378.519897,2022-06-06T00:00:00+00:00,9,ADA,True
busd,2022-06-05T00:00:00+00:00,2022-06-05T00:00:00+00:00,2022-06-06T00:00:00+00:00,18049861809.554993,2022-06-06T00:00:00+00:00,10,BUSD,False
cro,2022-06-05T00:00:00+00:00,2022-06-05T00:00:00+00:00,2022-06-06T00:00:00+00:00,17882274212.7792,2022-06-06T00:00:00+00:00,11,CRO,False
xlm,2022-06-05T00:00:00+00:00,2022-06-05T00:00:00+00:00,2022-06-06T00:00:00+00:00,15142806465.06076,2022-06-06T00:00:00+00:00,12,XLM,True
doge,2022-06-05T00:00:00+00:00,2022-06-05T00:00:00+00:00,2022-06-06T00:00:00+00:00,10942909039.589542,2022-06-06T00:00:00+00:00,13,DOGE,True
