asset,day,source_timestamp,available_at,market_cap_usd,canonical_asset,canonical_symbol,normalization_rule,stablecoin_excluded,investable_identity,raw_form_count,canonical_source_asset,rebalance_time,investable_rank,local_data_available
cro,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,6172939434.23162,cro,CRO,IDENTITY,False,True,1,cro,2023-05-22T00:00:00+00:00,11,False
uni,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,5118305837.68745,uni,UNI,IDENTITY,False,True,1,uni,2023-05-22T00:00:00+00:00,12,True
avaxp,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,4943480751.994851,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2023-05-22T00:00:00+00:00,13,True
xvg,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,3601242749.6590323,xvg,XVG,IDENTITY,False,True,1,xvg,2023-05-22T00:00:00+00:00,14,False
xmr,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,2673476802.0761733,xmr,XMR,IDENTITY,False,True,1,xmr,2023-05-22T00:00:00+00:00,15,True
etc,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,2535810459.242131,etc,ETC,IDENTITY,False,True,1,etc,2023-05-22T00:00:00+00:00,16,False
icp,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,2522146883.9412866,icp,ICP,IDENTITY,False,True,1,icp,2023-05-22T00:00:00+00:00,17,False
qnt,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,2499419643.156351,qnt,QNT,IDENTITY,False,True,1,qnt,2023-05-22T00:00:00+00:00,18,False
leo_eth,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,2361813090.5678234,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2023-05-22T00:00:00+00:00,19,False
bch,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,2226134125.571278,bch,BCH,IDENTITY,False,True,1,bch,2023-05-22T00:00:00+00:00,20,False
ldo,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,2069473850.9082,ldo,LDO,IDENTITY,False,True,1,ldo,2023-05-22T00:00:00+00:00,21,False
crv,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,1634941958.3227193,crv,CRV,IDENTITY,False,True,1,crv,2023-05-22T00:00:00+00:00,22,False
algo,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,1618043343.06239,algo,ALGO,IDENTITY,False,True,1,algo,2023-05-22T00:00:00+00:00,23,False
ht,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,1460633747.63491,ht,HT,IDENTITY,False,True,1,ht,2023-05-22T00:00:00+00:00,24,False
gno,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,1143549767.26182,gno,GNO,IDENTITY,False,True,1,gno,2023-05-22T00:00:00+00:00,25,False
leo_eos,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,1100940059.0168302,leo_eos,LEO_EOS,IDENTITY,False,True,1,leo_eos,2023-05-22T00:00:00+00:00,26,False
mana,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,1054338855.9255995,mana,MANA,IDENTITY,False,True,1,mana,2023-05-22T00:00:00+00:00,27,False
aave,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,1024208155.7854736,aave,AAVE,IDENTITY,False,True,2,aave,2023-05-22T00:00:00+00:00,28,True
pax,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,1018329731.0079604,pax,PAX,IDENTITY,False,True,1,pax,2023-05-22T00:00:00+00:00,29,False
neo,2023-05-21T00:00:00+00:00,2023-05-21T00:00:00+00:00,2023-05-22T00:00:00+00:00,914001099.59419,neo,NEO,IDENTITY,False,True,1,neo,2023-05-22T00:00:00+00:00,30,False
btc,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,544713631696.419,btc,BTC,IDENTITY,False,True,2,btc,2023-05-29T00:00:00+00:00,1,True
eth,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,229849137198.93878,eth,ETH,IDENTITY,False,True,2,eth,2023-05-29T00:00:00+00:00,2,True
xrp,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,48254186836.71136,xrp,XRP,IDENTITY,False,True,1,xrp,2023-05-29T00:00:00+00:00,3,True
ada,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,13082634999.377853,ada,ADA,IDENTITY,False,True,1,ada,2023-05-29T00:00:00+00:00,4,True
doge,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,10277399536.54672,doge,DOGE,IDENTITY,False,True,1,doge,2023-05-29T00:00:00+00:00,5,True
matic_eth,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,9431852971.05491,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,2023-05-29T00:00:00+00:00,6,False
xlm,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,9349751225.721893,xlm,XLM,IDENTITY,False,True,1,xlm,2023-05-29T00:00:00+00:00,7,True
shib_eth,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,8816686506.56486,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2023-05-29T00:00:00+00:00,8,True
ltc,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,6689916045.342731,ltc,LTC,IDENTITY,False,True,1,ltc,2023-05-29T00:00:00+00:00,9,True
link,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,6639663578.1893,link,LINK,IDENTITY,False,True,1,link,2023-05-29T00:00:00+00:00,10,True
cro,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,6136192665.31713,cro,CRO,IDENTITY,False,True,1,cro,2023-05-29T00:00:00+00:00,11,False
uni,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,5148072725.064,uni,UNI,IDENTITY,False,True,1,uni,2023-05-29T00:00:00+00:00,12,True
avaxp,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,5137577549.464068,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2023-05-29T00:00:00+00:00,13,True
xvg,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,3363083815.5948644,xvg,XVG,IDENTITY,False,True,1,xvg,2023-05-29T00:00:00+00:00,14,False
xmr,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,2764726797.7439365,xmr,XMR,IDENTITY,False,True,1,xmr,2023-05-29T00:00:00+00:00,15,True
etc,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,2620649025.2324896,etc,ETC,IDENTITY,False,True,1,etc,2023-05-29T00:00:00+00:00,16,False
qnt,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,2610418856.8615847,qnt,QNT,IDENTITY,False,True,1,qnt,2023-05-29T00:00:00+00:00,17,False
icp,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,2493973736.4161177,icp,ICP,IDENTITY,False,True,1,icp,2023-05-29T00:00:00+00:00,18,False
leo_eth,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,2329477988.89903,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2023-05-29T00:00:00+00:00,19,False
bch,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,2261996636.792094,bch,BCH,IDENTITY,False,True,1,bch,2023-05-29T00:00:00+00:00,20,False
ldo,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,2102474626.39667,ldo,LDO,IDENTITY,False,True,1,ldo,2023-05-29T00:00:00+00:00,21,False
crv,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,1689482332.2363513,crv,CRV,IDENTITY,False,True,1,crv,2023-05-29T00:00:00+00:00,22,False
ht,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,1671180929.104855,ht,HT,IDENTITY,False,True,1,ht,2023-05-29T00:00:00+00:00,23,False
algo,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,1531716776.21818,algo,ALGO,IDENTITY,False,True,1,algo,2023-05-29T00:00:00+00:00,24,False
gno,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,1182900786.53873,gno,GNO,IDENTITY,False,True,1,gno,2023-05-29T00:00:00+00:00,25,False
aave,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,1106014970.4739616,aave,AAVE,IDENTITY,False,True,2,aave,2023-05-29T00:00:00+00:00,26,True
neo,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,1087730005.9145,neo,NEO,IDENTITY,False,True,1,neo,2023-05-29T00:00:00+00:00,27,False
leo_eos,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,1085867313.0481822,leo_eos,LEO_EOS,IDENTITY,False,True,1,leo_eos,2023-05-29T00:00:00+00:00,28,False
mana,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,1072466891.2944552,mana,MANA,IDENTITY,False,True,1,mana,2023-05-29T00:00:00+00:00,29,False
pax,2023-05-28T00:00:00+00:00,2023-05-28T00:00:00+00:00,2023-05-29T00:00:00+00:00,1018519503.5193825,pax,PAX,IDENTITY,False,True,1,pax,2023-05-29T00:00:00+00:00,30,False
btc,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,526679506782.1844,btc,BTC,IDENTITY,False,True,2,btc,2023-06-05T00:00:00+00:00,1,True
eth,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,227545330604.34442,eth,ETH,IDENTITY,False,True,2,eth,2023-06-05T00:00:00+00:00,2,True
xrp,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,53697442712.19743,xrp,XRP,IDENTITY,False,True,1,xrp,2023-06-05T00:00:00+00:00,3,True
ada,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,12925300868.6002,ada,ADA,IDENTITY,False,True,1,ada,2023-06-05T00:00:00+00:00,4,True
doge,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,10137209550.736658,doge,DOGE,IDENTITY,False,True,1,doge,2023-06-05T00:00:00+00:00,5,True
xlm,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,9642780401.800264,xlm,XLM,IDENTITY,False,True,1,xlm,2023-06-05T00:00:00+00:00,6,True
matic_eth,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,8950804451.13705,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,2023-06-05T00:00:00+00:00,7,False
shib_eth,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,8618350641.255468,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2023-06-05T00:00:00+00:00,8,True
ltc,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,6905733850.950362,ltc,LTC,IDENTITY,False,True,1,ltc,2023-06-05T00:00:00+00:00,9,True
link,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,6469599253.73115,link,LINK,IDENTITY,False,True,1,link,2023-06-05T00:00:00+00:00,10,True
cro,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,6073869151.06531,cro,CRO,IDENTITY,False,True,1,cro,2023-06-05T00:00:00+00:00,11,False
avaxp,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,5099327555.448347,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2023-06-05T00:00:00+00:00,12,True
uni,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,5020433504.03529,uni,UNI,IDENTITY,False,True,1,uni,2023-06-05T00:00:00+00:00,13,True
xvg,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,3209437702.3201847,xvg,XVG,IDENTITY,False,True,1,xvg,2023-06-05T00:00:00+00:00,14,False
qnt,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,2818785715.9841647,qnt,QNT,IDENTITY,False,True,1,qnt,2023-06-05T00:00:00+00:00,15,False
xmr,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,2639855338.363615,xmr,XMR,IDENTITY,False,True,1,xmr,2023-06-05T00:00:00+00:00,16,True
etc,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,2581682078.5022693,etc,ETC,IDENTITY,False,True,1,etc,2023-06-05T00:00:00+00:00,17,False
icp,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,2398036354.422166,icp,ICP,IDENTITY,False,True,1,icp,2023-06-05T00:00:00+00:00,18,False
leo_eth,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,2362875310.5396056,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2023-06-05T00:00:00+00:00,19,False
ldo,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,2286094517.84375,ldo,LDO,IDENTITY,False,True,1,ldo,2023-06-05T00:00:00+00:00,20,False
bch,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,2248343632.3585863,bch,BCH,IDENTITY,False,True,1,bch,2023-06-05T00:00:00+00:00,21,False
crv,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,1666356209.5857508,crv,CRV,IDENTITY,False,True,1,crv,2023-06-05T00:00:00+00:00,22,False
algo,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,1521518806.67052,algo,ALGO,IDENTITY,False,True,1,algo,2023-06-05T00:00:00+00:00,23,False
ht,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,1502545345.179975,ht,HT,IDENTITY,False,True,1,ht,2023-06-05T00:00:00+00:00,24,False
gno,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,1171082663.80352,gno,GNO,IDENTITY,False,True,1,gno,2023-06-05T00:00:00+00:00,25,False
mana,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,1111882481.5286016,mana,MANA,IDENTITY,False,True,1,mana,2023-06-05T00:00:00+00:00,26,False
leo_eos,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,1101435204.2605808,leo_eos,LEO_EOS,IDENTITY,False,True,1,leo_eos,2023-06-05T00:00:00+00:00,27,False
neo,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,1040736248.83703,neo,NEO,IDENTITY,False,True,1,neo,2023-06-05T00:00:00+00:00,28,False
aave,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,1006148015.9764208,aave,AAVE,IDENTITY,False,True,2,aave,2023-06-05T00:00:00+00:00,29,True
pax,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,2023-06-05T00:00:00+00:00,1003755181.6152335,pax,PAX,IDENTITY,False,True,1,pax,2023-06-05T00:00:00+00:00,30,False
btc,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,502582898459.831,btc,BTC,IDENTITY,False,True,2,btc,2023-06-12T00:00:00+00:00,1,True
eth,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,210645679899.25504,eth,ETH,IDENTITY,False,True,2,eth,2023-06-12T00:00:00+00:00,2,True
xrp,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,52038441983.38704,xrp,XRP,IDENTITY,False,True,1,xrp,2023-06-12T00:00:00+00:00,3,True
ada,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,9304095867.315275,ada,ADA,IDENTITY,False,True,1,ada,2023-06-12T00:00:00+00:00,4,True
xlm,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,8792272278.305054,xlm,XLM,IDENTITY,False,True,1,xlm,2023-06-12T00:00:00+00:00,5,True
doge,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,8593063245.76784,doge,DOGE,IDENTITY,False,True,1,doge,2023-06-12T00:00:00+00:00,6,True
shib_eth,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,6650101370.153497,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2023-06-12T00:00:00+00:00,7,True
matic_eth,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,6339438968.01329,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,2023-06-12T00:00:00+00:00,8,False
ltc,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,5670916424.301614,ltc,LTC,IDENTITY,False,True,1,ltc,2023-06-12T00:00:00+00:00,9,True
cro,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,5498585268.89229,cro,CRO,IDENTITY,False,True,1,cro,2023-06-12T00:00:00+00:00,10,False
link,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,5165031121.60215,link,LINK,IDENTITY,False,True,1,link,2023-06-12T00:00:00+00:00,11,True
uni,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,4049927653.50058,uni,UNI,IDENTITY,False,True,1,uni,2023-06-12T00:00:00+00:00,12,True
avaxp,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,3983969685.196321,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2023-06-12T00:00:00+00:00,13,True
qnt,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,2502075182.05082,qnt,QNT,IDENTITY,False,True,1,qnt,2023-06-12T00:00:00+00:00,14,False
xvg,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,2500979701.025213,xvg,XVG,IDENTITY,False,True,1,xvg,2023-06-12T00:00:00+00:00,15,False
xmr,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,2463367479.829216,xmr,XMR,IDENTITY,False,True,1,xmr,2023-06-12T00:00:00+00:00,16,True
leo_eth,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,2332107008.6155643,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2023-06-12T00:00:00+00:00,17,False
etc,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,2130196111.2807772,etc,ETC,IDENTITY,False,True,1,etc,2023-06-12T00:00:00+00:00,18,False
bch,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,1995493155.1549923,bch,BCH,IDENTITY,False,True,1,bch,2023-06-12T00:00:00+00:00,19,False
ldo,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,1823589083.89878,ldo,LDO,IDENTITY,False,True,1,ldo,2023-06-12T00:00:00+00:00,20,False
icp,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,1822240406.0499334,icp,ICP,IDENTITY,False,True,1,icp,2023-06-12T00:00:00+00:00,21,False
ht,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,1315003939.81305,ht,HT,IDENTITY,False,True,1,ht,2023-06-12T00:00:00+00:00,22,False
crv,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,1311996652.1615627,crv,CRV,IDENTITY,False,True,1,crv,2023-06-12T00:00:00+00:00,23,False
algo,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,1106117453.72364,algo,ALGO,IDENTITY,False,True,1,algo,2023-06-12T00:00:00+00:00,24,False
gno,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,1105147413.26376,gno,GNO,IDENTITY,False,True,1,gno,2023-06-12T00:00:00+00:00,25,False
leo_eos,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,1087092809.3135033,leo_eos,LEO_EOS,IDENTITY,False,True,1,leo_eos,2023-06-12T00:00:00+00:00,26,False
pax,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,999342936.0067388,pax,PAX,IDENTITY,False,True,1,pax,2023-06-12T00:00:00+00:00,27,False
usdt_omni,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,888360584.5704308,usdt_omni,USDT_OMNI,IDENTITY,False,True,1,usdt_omni,2023-06-12T00:00:00+00:00,28,False
aave,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,833701997.791688,aave,AAVE,IDENTITY,False,True,2,aave,2023-06-12T00:00:00+00:00,29,True
neo,2023-06-11T00:00:00+00:00,2023-06-11T00:00:00+00:00,2023-06-12T00:00:00+00:00,776112998.511148,neo,NEO,IDENTITY,False,True,1,neo,2023-06-12T00:00:00+00:00,30,False
btc,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,511424654895.8779,btc,BTC,IDENTITY,False,True,2,btc,2023-06-19T00:00:00+00:00,1,True
eth,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,206832440052.9236,eth,ETH,IDENTITY,False,True,2,eth,2023-06-19T00:00:00+00:00,2,True
xrp,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,48736197023.623795,xrp,XRP,IDENTITY,False,True,1,xrp,2023-06-19T00:00:00+00:00,3,True
ada,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,8919353689.599346,ada,ADA,IDENTITY,False,True,1,ada,2023-06-19T00:00:00+00:00,4,True
doge,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,8678904128.370617,doge,DOGE,IDENTITY,False,True,1,doge,2023-06-19T00:00:00+00:00,5,True
xlm,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,8377041674.684418,xlm,XLM,IDENTITY,False,True,1,xlm,2023-06-19T00:00:00+00:00,6,True
shib_eth,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,7208571548.027934,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2023-06-19T00:00:00+00:00,7,True
matic_eth,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,5961135864.69118,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,2023-06-19T00:00:00+00:00,8,False
ltc,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,5642662451.497762,ltc,LTC,IDENTITY,False,True,1,ltc,2023-06-19T00:00:00+00:00,9,True
cro,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,5351113963.34825,cro,CRO,IDENTITY,False,True,1,cro,2023-06-19T00:00:00+00:00,10,False
link,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,5160125474.6679,link,LINK,IDENTITY,False,True,1,link,2023-06-19T00:00:00+00:00,11,True
uni,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,4474667799.73257,uni,UNI,IDENTITY,False,True,1,uni,2023-06-19T00:00:00+00:00,12,True
avaxp,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,3908901050.480454,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2023-06-19T00:00:00+00:00,13,True
qnt,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,2450446343.519339,qnt,QNT,IDENTITY,False,True,1,qnt,2023-06-19T00:00:00+00:00,14,False
xmr,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,2443328947.573478,xmr,XMR,IDENTITY,False,True,1,xmr,2023-06-19T00:00:00+00:00,15,True
xvg,2023-06-18T00:00:00+00:00,2023-06-18T00:00:00+00:00,2023-06-19T00:00:00+00:00,2368800750.4828157,xvg,XVG,IDENTITY,False,True,1,xvg,2023-06-19T00:00:00+00:00,16,False
