pair,resolution,boundary_status,first_valid_open,last_valid_open,discovery_channels
UNIO-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
UNION-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
UNITE-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
UNO-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
UOS-USDT,,EXACT_FULL_HISTORY,2020-09-23T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
UP-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
UPO-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
UQC-USDT,,EXACT_FULL_HISTORY,2023-11-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
URANUS-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
URO-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
URUS-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
US-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
USD-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
USD1-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
USDC-USDT,,NOT_CONFIRMED,,,announcement_explicit_spot_pair;current_currency_non_causal_seed;rd18_p0_historical_evidence
USDD-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
USDE-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
USDG-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
USDJ-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
USDN-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
USDP-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
USDS-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
USDT-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
USE-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
USELESS-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
UST-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
USTC-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
USUAL-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
UT-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
UTC-USDT,,NOT_CONFIRMED,,,announcement_listing
UTK-USDT,,EXACT_FULL_HISTORY,2023-12-08T00:00:00+00:00,2024-12-31T00:00:00+00:00,current_currency_non_causal_seed
UTXO-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
UXLINK-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
UYU-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VAI-USDT,,EXACT_FULL_HISTORY,2021-04-02T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
VAIX-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VANA-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VANRY-USDT,,EXACT_FULL_HISTORY,2023-12-14T00:00:00+00:00,2024-12-31T00:00:00+00:00,current_currency_non_causal_seed
VCORE-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
VEED-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
VEGA-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
VELO-USDT,,EXACT_FULL_HISTORY,2020-09-17T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
VELVET-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VEMP-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
VENOM-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
VERONA-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VERSE-USDT,,EXACT_FULL_HISTORY,2023-05-26T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
VET-USDT,,EXACT_FULL_HISTORY,2018-08-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,current_currency_non_causal_seed
VET3L-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VET3S-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VFY-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VI-USDT,,NOT_CONFIRMED,,,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence
VID-USDT,,NOT_CONFIRMED,,,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence
VIDEOCOIN-USDT,,NOT_CONFIRMED,,,announcement_listing
VIDT-USDT,,NOT_CONFIRMED,,,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence
VINE-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VINU-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
VIRTUAL-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
VISION-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
VLR-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VLX-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
VND-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VNX-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VOL-USDT,,NOT_CONFIRMED,,,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence
VOLT-USDT,,EXACT_FULL_HISTORY,2023-06-02T00:00:00+00:00,2024-12-31T00:00:00+00:00,current_currency_non_causal_seed
VOOI-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VOXEL-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
VOYA-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
VR-USDT,,EXACT_FULL_HISTORY,2021-12-02T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
VRA-USDT,,NOT_CONFIRMED,,,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed
VRAB-USDT,,NOT_CONFIRMED,,,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed
VRADOWN-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VRAUP-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VRTX-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
VSN-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VSYS-USDT,,EXACT_FULL_HISTORY,2019-09-05T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
VTHO-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VVV-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
VXV-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
W-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WAI-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WAL-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WALLI-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WALOLD-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WAN-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WARD-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WAT-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WAV-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WAVES-USDT,,EXACT_FULL_HISTORY,2020-07-23T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
WAX-USDT,,EXACT_FULL_HISTORY,2021-04-13T00:00:00+00:00,2024-12-31T00:00:00+00:00,current_currency_non_causal_seed
WAXL-USDT,,EXACT_FULL_HISTORY,2023-02-15T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
WAXP-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WBAI-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WBTC-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WCFG-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WCT-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WEB-USDT,,NOT_CONFIRMED,,,announcement_listing
WELL-USDT,,EXACT_FULL_HISTORY,2022-06-23T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
WEMIX-USDT,,EXACT_FULL_HISTORY,2022-06-30T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
WEN-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WEST-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WET-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WGP-USDT,,NOT_CONFIRMED,,,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence
WHALE-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WIF-USDT,,EXACT_FULL_HISTORY,2024-01-18T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
WIFDOWN-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WIFUP-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WILD-USDT,,EXACT_FULL_HISTORY,2021-08-31T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
WILL-USDT,,NOT_CONFIRMED,,,announcement_listing
WIN-USDT,,EXACT_FULL_HISTORY,2019-08-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence
WIS-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WL-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WLD-USDT,,EXACT_FULL_HISTORY,2023-07-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
WLDDOWN-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WLDUP-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WLFI-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WLKN-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WLTH-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WMT-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WMTX-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WNCG-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WNXM-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WOD-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WOJAK-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WOM-USDT,,NOT_CONFIRMED,,,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence
WOMBAT-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WOO-USDT,,EXACT_FULL_HISTORY,2021-08-30T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
WOODOWN-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WOOP-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WOOUP-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WORK-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WPR-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WRX-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WSDM-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WSIENNA-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
WTC-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
WXT-USDT,,NOT_CONFIRMED,,,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence
X-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XAF-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XAI-USDT,,EXACT_FULL_HISTORY,2024-01-09T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
XAN-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XAS-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XAUM-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XAUT-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XAVA-USDT,,EXACT_FULL_HISTORY,2021-06-10T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
XCAD-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XCH-USDT,,EXACT_FULL_HISTORY,2021-08-06T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
XCN-USDT,,EXACT_FULL_HISTORY,2022-04-02T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
XCUR-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XCV-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XDB-USDT,,EXACT_FULL_HISTORY,2020-04-07T00:00:00+00:00,2024-12-31T00:00:00+00:00,current_currency_non_causal_seed
XDC-USDT,,EXACT_FULL_HISTORY,2021-05-07T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
XDEFI-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XEC-USDT,,EXACT_FULL_HISTORY,2021-12-13T00:00:00+00:00,2024-12-31T00:00:00+00:00,current_currency_non_causal_seed
XED-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XEM-USDT,,EXACT_FULL_HISTORY,2019-06-27T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence
XEN-USDT,,EXACT_FULL_HISTORY,2023-06-28T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
XETA-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XHV-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XION-USDT,,NOT_CONFIRMED,,,announcement_listing
XL1-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XLAB-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XLM-USDT,,EXACT_FULL_HISTORY,2018-08-22T00:00:00+00:00,2024-12-31T00:00:00+00:00,current_currency_non_causal_seed
XLR-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XMN-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XMR-USDT,,EXACT_FULL_HISTORY,2021-03-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed
XNL-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XNLOLD-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XNO-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XNS-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XNY-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XOXO-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XPIN-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XPL-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XPLL-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XPR-USDT,,EXACT_FULL_HISTORY,2021-08-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
XPRT-USDT,,EXACT_FULL_HISTORY,2021-09-14T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
XR-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XRACER-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XRD-USDT,,EXACT_FULL_HISTORY,2023-03-08T00:00:00+00:00,2024-12-31T00:00:00+00:00,current_currency_non_causal_seed
XRP-USDT,,EXACT_FULL_HISTORY,2018-12-04T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed
XRP3L-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XRP3S-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XSR-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XTAG-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XTER-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XTM-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XTZ-USDT,,EXACT_FULL_HISTORY,2019-06-28T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence
XU3O8-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
XVS-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XWG-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XYM-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
XYO-USDT,,EXACT_FULL_HISTORY,2021-09-09T00:00:00+00:00,2024-12-31T00:00:00+00:00,current_currency_non_causal_seed
XYRO-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
YAMA-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
YB-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
YFDAI-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
YFI-USDT,,EXACT_FULL_HISTORY,2020-09-14T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
YGG-USDT,,EXACT_FULL_HISTORY,2021-09-06T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
YLD-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
YOM-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
YOP-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
YULI-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
YZY-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZAMA-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZAR-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZBC-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZBCN-USDT,,EXACT_FULL_HISTORY,2024-05-02T00:00:00+00:00,2024-12-31T00:00:00+00:00,current_currency_non_causal_seed
ZBT-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZCX-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZEC-USDT,,EXACT_FULL_HISTORY,2019-07-03T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence
ZEE-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZEL-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZELIX-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZEN-USDT,,EXACT_FULL_HISTORY,2021-02-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
ZEND-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZERC-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZEREBRO-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZERO-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZEST-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZETA-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZEUS-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZEUSCC8-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZEUSETH-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZEX-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZIG-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZIL-USDT,,EXACT_FULL_HISTORY,2021-04-07T00:00:00+00:00,2024-12-31T00:00:00+00:00,current_currency_non_causal_seed
ZILDOWN-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZILUP-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZINC-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZK-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZKC-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZKF-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZKJ-USDT,,EXACT_FULL_HISTORY,2024-03-19T00:00:00+00:00,2024-12-31T00:00:00+00:00,current_currency_non_causal_seed
ZKL-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZKP-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZKT-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZKWASM-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZKX-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence
ZMW-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZND-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZOO-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZOOA-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZORA-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZORT-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZPAY-USDT,,EXACT_FULL_HISTORY,2023-04-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,announcement_listing;current_currency_non_causal_seed
ZPT-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
ZRC-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZRO-USDT,,NOT_CONFIRMED,,,announcement_listing;current_currency_non_causal_seed
ZRX-USDT,,EXACT_FULL_HISTORY,2023-11-22T00:00:00+00:00,2024-12-31T00:00:00+00:00,current_currency_non_causal_seed
ZTC-USDT,,NOT_CONFIRMED,,,current_currency_non_causal_seed
