variant,pair,canonical_asset_id,p0b_terminal_resolution,discovery_channels,restricted_membership
D_EVIDENCE_STRONG,MYRIA-USDT,MYRIA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,MYRO-USDT,MYRO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,NAKA-USDT,NAKA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,NEAR-USDT,NEAR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,NEON-USDT,NEON,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,NFT-USDT,NFT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,NIM-USDT,NIM,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,NKN-USDT,NKN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,NMR-USDT,NMR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,NUM-USDT,NUM,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,NYM-USDT,NYM,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,OBI-USDT,OBI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,OGN-USDT,OGN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ONDO-USDT,ONDO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ONE-USDT,ONE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,OP-USDT,OP,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ORAI-USDT,ORAI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ORBS-USDT,ORBS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ORCA-USDT,ORCA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,OSMO-USDT,OSMO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,OTK-USDT,OTK,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,OVR-USDT,OVR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,OXT-USDT,OXT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,PAXG-USDT,PAXG,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,PENDLE-USDT,PENDLE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,PEOPLE-USDT,PEOPLE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,PHA-USDT,PHA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,PIX-USDT,PIX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,POKT-USDT,POKT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,POL-USDT,POL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,POLS-USDT,POLS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,POLYX-USDT,POLYX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,POND-USDT,POND,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,PROM-USDT,PROM,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,PUSH-USDT,PUSH,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,PYR-USDT,PYR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,PYTH-USDT,PYTH,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,QI-USDT,QI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,QNT-USDT,QNT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,RATS-USDT,RATS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,RAY-USDT,RAY,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,REEF-USDT,REEF,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,REVU-USDT,REVU,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,RLC-USDT,RLC,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ROSE-USDT,ROSE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ROUTE-USDT,ROUTE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,RPL-USDT,RPL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,RSR-USDT,RSR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,RUNE-USDT,RUNE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,RVN-USDT,RVN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SAND-USDT,SAND,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SAROS-USDT,SAROS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SATS-USDT,SATS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SCRT-USDT,SCRT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SD-USDT,SD,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SEI-USDT,SEI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SENSO-USDT,SENSO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SFP-USDT,SFP,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SFUND-USDT,SFUND,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SHIB-USDT,SHIB,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SHR-USDT,SHR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SIN-USDT,SIN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SKEY-USDT,SKEY,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SKL-USDT,SKL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SLP-USDT,SLP,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SOL-USDT,SOL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,SPA-USDT,SPA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SSV-USDT,SSV,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,STG-USDT,STG,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,STORJ-USDT,STORJ,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,STX-USDT,STX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SUKU-USDT,SUKU,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,SUN-USDT,SUN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SUPER-USDT,SUPER,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SUSHI-USDT,SUSHI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SWEAT-USDT,SWEAT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SWFTC-USDT,SWFTC,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SYN-USDT,SYN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,SYS-USDT,SYS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,TAO-USDT,TAO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,TFUEL-USDT,TFUEL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,THETA-USDT,THETA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,TIA-USDT,TIA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,TLM-USDT,TLM,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,TLOS-USDT,TLOS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,TOKEN-USDT,TOKEN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,TOWER-USDT,TOWER,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,TRADE-USDT,TRADE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,TRB-USDT,TRB,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,TRVL-USDT,TRVL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,TRX-USDT,TRX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,TT-USDT,TT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,TURBOS-USDT,TURBOS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,TWT-USDT,TWT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,UMA-USDT,UMA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,UNI-USDT,UNI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,UOS-USDT,UOS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,UQC-USDT,UQC,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,VAI-USDT,VAI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,VELO-USDT,VELO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,VERSE-USDT,VERSE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,VR-USDT,VR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,VSYS-USDT,VSYS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,WAVES-USDT,WAVES,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,WAXL-USDT,WAXL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,WELL-USDT,WELL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,WEMIX-USDT,WEMIX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,WIF-USDT,WIF,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,WILD-USDT,WILD,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,WIN-USDT,WIN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,WLD-USDT,WLD,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,WOO-USDT,WOO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,XAI-USDT,XAI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,XAVA-USDT,XAVA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,XCH-USDT,XCH,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,XCN-USDT,XCN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,XDC-USDT,XDC,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,XEM-USDT,XEM,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,XEN-USDT,XEN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,XMR-USDT,XMR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,XPR-USDT,XPR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,XPRT-USDT,XPRT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,XRP-USDT,XRP,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,XTZ-USDT,XTZ,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,YFI-USDT,YFI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,YGG-USDT,YGG,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ZEC-USDT,ZEC,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,ZEN-USDT,ZEN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ZPAY-USDT,ZPAY,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
