baseline_eligible_count,comparison,decision_time,hysteresis_difference_count,mean_top_10_rank_displacement,top_10_added_members,top_10_exact_match,top_10_jaccard,top_10_removed_members,top_30_jaccard,top_30_overlap_count,top_6_exact_match,variant_eligible_count
360,A_P0_vs_C_P0B,2024-05-20T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;KCS-USDT,False,0.17647058823529413,DOGE-USDT;GRAM-USDT;ICP-USDT;NEAR-USDT;PEPE-USDT;SHIB-USDT;XRP-USDT,0.14583333333333334,7,False,25
360,A_P0_vs_C_P0B,2024-05-27T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;KCS-USDT,False,0.17647058823529413,DOGE-USDT;GRAM-USDT;NEAR-USDT;PEPE-USDT;SHIB-USDT;WIF-USDT;XRP-USDT,0.14583333333333334,7,False,25
360,A_P0_vs_C_P0B,2024-06-03T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;KCS-USDT,False,0.17647058823529413,DOGE-USDT;GRAM-USDT;NEAR-USDT;PEPE-USDT;SHIB-USDT;WIF-USDT;XRP-USDT,0.14583333333333334,7,False,25
360,A_P0_vs_C_P0B,2024-06-10T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;KCS-USDT,False,0.17647058823529413,DOGE-USDT;GRAM-USDT;NEAR-USDT;PEPE-USDT;SHIB-USDT;WIF-USDT;XRP-USDT,0.12244897959183673,6,False,25
360,A_P0_vs_C_P0B,2024-06-17T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,DOGE-USDT;GRAM-USDT;JASMY-USDT;ONDO-USDT;PEPE-USDT;SHIB-USDT;XRP-USDT,0.12244897959183673,6,False,25
361,A_P0_vs_C_P0B,2024-06-24T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,DOGE-USDT;GRAM-USDT;JASMY-USDT;ONDO-USDT;PEPE-USDT;SHIB-USDT;XRP-USDT,0.12244897959183673,6,False,25
361,A_P0_vs_C_P0B,2024-07-01T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,DOGE-USDT;GRAM-USDT;JASMY-USDT;NEAR-USDT;ONDO-USDT;PEPE-USDT;XRP-USDT,0.14583333333333334,7,False,25
361,A_P0_vs_C_P0B,2024-07-08T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,DOGE-USDT;GRAM-USDT;KAS-USDT;NEAR-USDT;ONDO-USDT;PEPE-USDT;XRP-USDT,0.14583333333333334,7,False,25
361,A_P0_vs_C_P0B,2024-07-15T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,GRAM-USDT;KAS-USDT;NEAR-USDT;ONDO-USDT;PEPE-USDT;WIF-USDT;XRP-USDT,0.12244897959183673,6,False,25
361,A_P0_vs_C_P0B,2024-07-22T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,GRAM-USDT;KAS-USDT;NEAR-USDT;ONDO-USDT;PEPE-USDT;WIF-USDT;XRP-USDT,0.12244897959183673,6,False,25
362,A_P0_vs_C_P0B,2024-07-29T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,KAS-USDT;NEAR-USDT;ONDO-USDT;PEPE-USDT;SHIB-USDT;WIF-USDT;XRP-USDT,0.12244897959183673,6,False,25
363,A_P0_vs_C_P0B,2024-08-05T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,DOGE-USDT;KAS-USDT;ONDO-USDT;PEPE-USDT;SHIB-USDT;WIF-USDT;XRP-USDT,0.12244897959183673,6,False,25
363,A_P0_vs_C_P0B,2024-08-12T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,DOGE-USDT;KAS-USDT;ONDO-USDT;PEPE-USDT;SHIB-USDT;WIF-USDT;XRP-USDT,0.1,5,False,25
363,A_P0_vs_C_P0B,2024-08-19T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,DOGE-USDT;GRAM-USDT;KAS-USDT;ONDO-USDT;PEPE-USDT;WIF-USDT;XRP-USDT,0.1,5,False,25
364,A_P0_vs_C_P0B,2024-08-26T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,DOGE-USDT;GRAM-USDT;KAS-USDT;PEPE-USDT;WIF-USDT;XMR-USDT;XRP-USDT,0.1,5,False,25
364,A_P0_vs_C_P0B,2024-09-02T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,FET-USDT;GRAM-USDT;KAS-USDT;PEPE-USDT;WIF-USDT;XMR-USDT;XRP-USDT,0.1,5,False,25
364,A_P0_vs_C_P0B,2024-09-09T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,DOGE-USDT;FET-USDT;GRAM-USDT;PEPE-USDT;WIF-USDT;XMR-USDT;XRP-USDT,0.1,5,False,25
365,A_P0_vs_C_P0B,2024-09-16T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,FET-USDT;GRAM-USDT;KAS-USDT;PEPE-USDT;WIF-USDT;XMR-USDT;XRP-USDT,0.12244897959183673,6,False,25
366,A_P0_vs_C_P0B,2024-09-23T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,FET-USDT;GRAM-USDT;KAS-USDT;PEPE-USDT;WIF-USDT;XMR-USDT;XRP-USDT,0.12244897959183673,6,False,25
366,A_P0_vs_C_P0B,2024-09-30T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,FET-USDT;GRAM-USDT;PEPE-USDT;SUI-USDT;WIF-USDT;XMR-USDT;XRP-USDT,0.12244897959183673,6,False,25
366,A_P0_vs_C_P0B,2024-10-07T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;KCS-USDT,False,0.17647058823529413,FET-USDT;PEPE-USDT;SHIB-USDT;SUI-USDT;TAO-USDT;XMR-USDT;XRP-USDT,0.1,5,False,25
366,A_P0_vs_C_P0B,2024-10-14T00:00:00+00:00,6,0.0,ADA-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;FTT-USDT;KCS-USDT,False,0.17647058823529413,FET-USDT;PEPE-USDT;SHIB-USDT;SUI-USDT;TAO-USDT;XMR-USDT;XRP-USDT,0.0784313725490196,4,False,25
366,A_P0_vs_C_P0B,2024-10-21T00:00:00+00:00,6,0.0,ADA-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;FTT-USDT;KCS-USDT,False,0.17647058823529413,FET-USDT;PEPE-USDT;SHIB-USDT;SUI-USDT;TAO-USDT;WIF-USDT;XRP-USDT,0.1,5,False,25
366,A_P0_vs_C_P0B,2024-10-28T00:00:00+00:00,6,0.0,ADA-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;FTT-USDT;ZEC-USDT,False,0.17647058823529413,DOGE-USDT;PEPE-USDT;SHIB-USDT;SUI-USDT;TAO-USDT;WIF-USDT;XRP-USDT,0.1,5,False,25
366,A_P0_vs_C_P0B,2024-11-04T00:00:00+00:00,6,0.0,ADA-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;FTT-USDT;ZEC-USDT,False,0.17647058823529413,DOGE-USDT;PEPE-USDT;SHIB-USDT;SUI-USDT;TAO-USDT;XMR-USDT;XRP-USDT,0.1,5,False,25
366,A_P0_vs_C_P0B,2024-11-11T00:00:00+00:00,6,0.0,ADA-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;FTT-USDT;ZEC-USDT,False,0.17647058823529413,DOGE-USDT;PEPE-USDT;SHIB-USDT;SUI-USDT;TAO-USDT;XMR-USDT;XRP-USDT,0.1,5,False,25
366,A_P0_vs_C_P0B,2024-11-18T00:00:00+00:00,6,0.0,ADA-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;KCS-USDT;ZEC-USDT,False,0.17647058823529413,DOGE-USDT;PEPE-USDT;SHIB-USDT;SUI-USDT;TAO-USDT;XMR-USDT;XRP-USDT,0.1,5,False,25
366,A_P0_vs_C_P0B,2024-11-25T00:00:00+00:00,6,1.25,ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;CRO-USDT;DOT-USDT,False,0.25,DOGE-USDT;PEPE-USDT;SHIB-USDT;SUI-USDT;XMR-USDT;XRP-USDT,0.12244897959183673,6,False,25
364,A_P0_vs_C_P0B,2024-12-02T00:00:00+00:00,6,1.5,ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;CRO-USDT;DOT-USDT,False,0.25,DOGE-USDT;PEPE-USDT;SHIB-USDT;SUI-USDT;WIF-USDT;XRP-USDT,0.12244897959183673,6,False,25
364,A_P0_vs_C_P0B,2024-12-09T00:00:00+00:00,6,1.5,ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;CRO-USDT;DOT-USDT,False,0.25,DOGE-USDT;HBAR-USDT;PEPE-USDT;SHIB-USDT;SUI-USDT;XRP-USDT,0.14583333333333334,7,False,25
364,A_P0_vs_C_P0B,2024-12-16T00:00:00+00:00,6,1.75,ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.25,DOGE-USDT;HBAR-USDT;PEPE-USDT;SHIB-USDT;SUI-USDT;XRP-USDT,0.14583333333333334,7,False,25
364,A_P0_vs_C_P0B,2024-12-23T00:00:00+00:00,6,2.0,ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;CRO-USDT;DOT-USDT,False,0.25,DOGE-USDT;PEPE-USDT;SHIB-USDT;SUI-USDT;XMR-USDT;XRP-USDT,0.14583333333333334,7,False,25
364,A_P0_vs_C_P0B,2024-12-30T00:00:00+00:00,6,0.6666666666666666,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,DOGE-USDT;HBAR-USDT;PEPE-USDT;SHIB-USDT;SUI-USDT;XMR-USDT;XRP-USDT,0.12244897959183673,6,False,25
3,B_P0A_vs_C_P0B,2019-01-07T00:00:00+00:00,1,0.0,,False,0.6666666666666666,VET-USDT,0.6666666666666666,2,False,2
4,B_P0A_vs_C_P0B,2019-01-14T00:00:00+00:00,2,0.0,,False,0.5,NEO-USDT;VET-USDT,0.5,2,False,2
2,B_P0A_vs_C_P0B,2019-01-21T00:00:00+00:00,0,0.0,,True,1.0,,1.0,2,True,2
2,B_P0A_vs_C_P0B,2019-01-28T00:00:00+00:00,0,0.0,,True,1.0,,1.0,2,True,2
2,B_P0A_vs_C_P0B,2019-02-04T00:00:00+00:00,0,0.0,,True,1.0,,1.0,2,True,2
2,B_P0A_vs_C_P0B,2019-02-11T00:00:00+00:00,0,0.0,,True,1.0,,1.0,2,True,2
2,B_P0A_vs_C_P0B,2019-02-18T00:00:00+00:00,0,0.0,,True,1.0,,1.0,2,True,2
2,B_P0A_vs_C_P0B,2019-02-25T00:00:00+00:00,0,0.0,,True,1.0,,1.0,2,True,2
2,B_P0A_vs_C_P0B,2019-03-04T00:00:00+00:00,0,0.0,,True,1.0,,1.0,2,True,2
3,B_P0A_vs_C_P0B,2019-03-11T00:00:00+00:00,0,0.0,,True,1.0,,1.0,3,True,3
13,B_P0A_vs_C_P0B,2019-03-18T00:00:00+00:00,2,0.6666666666666666,,False,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.46153846153846156,6,False,6
13,B_P0A_vs_C_P0B,2019-03-25T00:00:00+00:00,2,0.5,,False,0.6,ETC-USDT;NEO-USDT;ONT-USDT;XLM-USDT,0.46153846153846156,6,False,6
13,B_P0A_vs_C_P0B,2019-04-01T00:00:00+00:00,2,0.3333333333333333,,False,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.46153846153846156,6,False,6
13,B_P0A_vs_C_P0B,2019-04-08T00:00:00+00:00,2,0.16666666666666666,,False,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.46153846153846156,6,False,6
13,B_P0A_vs_C_P0B,2019-04-15T00:00:00+00:00,2,0.16666666666666666,,False,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.46153846153846156,6,False,6
13,B_P0A_vs_C_P0B,2019-04-22T00:00:00+00:00,2,0.16666666666666666,,False,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.46153846153846156,6,False,6
13,B_P0A_vs_C_P0B,2019-04-29T00:00:00+00:00,2,0.16666666666666666,,False,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.46153846153846156,6,False,6
13,B_P0A_vs_C_P0B,2019-05-06T00:00:00+00:00,2,0.16666666666666666,,False,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.46153846153846156,6,False,6
13,B_P0A_vs_C_P0B,2019-05-13T00:00:00+00:00,2,0.6666666666666666,,False,0.6,ETC-USDT;NEO-USDT;ONT-USDT;XLM-USDT,0.46153846153846156,6,False,6
13,B_P0A_vs_C_P0B,2019-05-20T00:00:00+00:00,2,0.5,,False,0.6,BCHSV-USDT;NEO-USDT;ONT-USDT;XLM-USDT,0.46153846153846156,6,False,6
13,B_P0A_vs_C_P0B,2019-05-27T00:00:00+00:00,2,0.16666666666666666,,False,0.6,ETC-USDT;NEO-USDT;ONT-USDT;XLM-USDT,0.46153846153846156,6,False,6
14,B_P0A_vs_C_P0B,2019-06-03T00:00:00+00:00,2,0.16666666666666666,,False,0.6,ETC-USDT;NEO-USDT;ONT-USDT;XLM-USDT,0.42857142857142855,6,False,6
15,B_P0A_vs_C_P0B,2019-06-10T00:00:00+00:00,2,0.16666666666666666,,False,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.4,6,False,6
15,B_P0A_vs_C_P0B,2019-06-17T00:00:00+00:00,2,0.16666666666666666,,False,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.4,6,False,6
15,B_P0A_vs_C_P0B,2019-06-24T00:00:00+00:00,2,0.16666666666666666,,False,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.4,6,False,6
15,B_P0A_vs_C_P0B,2019-07-01T00:00:00+00:00,2,0.16666666666666666,,False,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.4,6,False,6
15,B_P0A_vs_C_P0B,2019-07-08T00:00:00+00:00,2,0.16666666666666666,,False,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.4,6,False,6
16,B_P0A_vs_C_P0B,2019-07-15T00:00:00+00:00,2,0.5,,False,0.6,BCHSV-USDT;MTV-USDT;NEO-USDT;XLM-USDT,0.375,6,False,6
16,B_P0A_vs_C_P0B,2019-07-22T00:00:00+00:00,2,0.8333333333333334,,False,0.6,BCHSV-USDT;ETC-USDT;MTV-USDT;NEO-USDT,0.375,6,False,6
16,B_P0A_vs_C_P0B,2019-07-29T00:00:00+00:00,2,0.6666666666666666,,False,0.6,BCHSV-USDT;ETC-USDT;MTV-USDT;NEO-USDT,0.375,6,False,6
16,B_P0A_vs_C_P0B,2019-08-05T00:00:00+00:00,2,0.5,,False,0.6,BCHSV-USDT;MTV-USDT;NEO-USDT;TEL-USDT,0.375,6,False,6
16,B_P0A_vs_C_P0B,2019-08-12T00:00:00+00:00,2,0.5,,False,0.6,BCHSV-USDT;MTV-USDT;NEO-USDT;TEL-USDT,0.375,6,False,6
16,B_P0A_vs_C_P0B,2019-08-19T00:00:00+00:00,2,0.5,,False,0.6,BCHSV-USDT;MTV-USDT;NEO-USDT;TEL-USDT,0.375,6,False,6
17,B_P0A_vs_C_P0B,2019-08-26T00:00:00+00:00,2,0.5,ATOM-USDT,False,0.5454545454545454,BCHSV-USDT;MTV-USDT;NEO-USDT;TEL-USDT,0.4117647058823529,7,False,7
18,B_P0A_vs_C_P0B,2019-09-02T00:00:00+00:00,2,0.5,ATOM-USDT,False,0.5454545454545454,BCHSV-USDT;CHR-USDT;MTV-USDT;NEO-USDT,0.3888888888888889,7,False,7
19,B_P0A_vs_C_P0B,2019-09-09T00:00:00+00:00,2,0.5,ATOM-USDT,False,0.5454545454545454,BCHSV-USDT;CHR-USDT;MTV-USDT;NEO-USDT,0.3684210526315789,7,False,7
19,B_P0A_vs_C_P0B,2019-09-16T00:00:00+00:00,2,0.8333333333333334,ATOM-USDT,False,0.5454545454545454,BCHSV-USDT;CHR-USDT;MTV-USDT;NEO-USDT,0.3684210526315789,7,False,7
21,B_P0A_vs_C_P0B,2019-09-23T00:00:00+00:00,2,0.8333333333333334,ALGO-USDT;ATOM-USDT;BNB-USDT,False,0.46153846153846156,BCHSV-USDT;CHR-USDT;MTV-USDT;NEO-USDT,0.42857142857142855,9,False,9
23,B_P0A_vs_C_P0B,2019-09-30T00:00:00+00:00,2,0.0,ALGO-USDT;ATOM-USDT;BNB-USDT;XTZ-USDT,False,0.42857142857142855,BCHSV-USDT;CHR-USDT;MTV-USDT;NEO-USDT,0.4782608695652174,11,True,11
25,B_P0A_vs_C_P0B,2019-10-07T00:00:00+00:00,2,0.16666666666666666,ADA-USDT;ALGO-USDT;ATOM-USDT;BNB-USDT,False,0.42857142857142855,BCHSV-USDT;CHR-USDT;COTI-USDT;NEO-USDT,0.52,13,False,13
27,B_P0A_vs_C_P0B,2019-10-14T00:00:00+00:00,2,0.3333333333333333,ALGO-USDT;ARPA-USDT;ATOM-USDT;BNB-USDT,False,0.42857142857142855,BCHSV-USDT;CHR-USDT;COTI-USDT;MTV-USDT,0.5185185185185185,14,False,14
27,B_P0A_vs_C_P0B,2019-10-21T00:00:00+00:00,2,0.5714285714285714,ARPA-USDT;ATOM-USDT;BNB-USDT,False,0.5384615384615384,BCHSV-USDT;CHR-USDT;COTI-USDT,0.5185185185185185,14,False,14
27,B_P0A_vs_C_P0B,2019-10-28T00:00:00+00:00,2,0.5714285714285714,ARPA-USDT;ATOM-USDT;BNB-USDT,False,0.5384615384615384,BCHSV-USDT;CHR-USDT;TEL-USDT,0.5185185185185185,14,False,14
28,B_P0A_vs_C_P0B,2019-11-04T00:00:00+00:00,2,0.5714285714285714,ARPA-USDT;ATOM-USDT;BNB-USDT,False,0.5384615384615384,BCHSV-USDT;CHR-USDT;COTI-USDT,0.5357142857142857,15,False,15
29,B_P0A_vs_C_P0B,2019-11-11T00:00:00+00:00,2,0.5714285714285714,ARPA-USDT;ATOM-USDT;BNB-USDT,False,0.5384615384615384,BCHSV-USDT;CHR-USDT;COTI-USDT,0.5517241379310345,16,False,16
29,B_P0A_vs_C_P0B,2019-11-18T00:00:00+00:00,2,0.3333333333333333,ALGO-USDT;ARPA-USDT;ATOM-USDT;BNB-USDT,False,0.42857142857142855,BCHSV-USDT;COTI-USDT;MTV-USDT;NEO-USDT,0.5517241379310345,16,False,16
30,B_P0A_vs_C_P0B,2019-11-25T00:00:00+00:00,2,0.3333333333333333,ADA-USDT;ALGO-USDT;ARPA-USDT;BNB-USDT,False,0.42857142857142855,BCHSV-USDT;COTI-USDT;NEO-USDT;VET-USDT,0.5666666666666667,17,False,17
30,B_P0A_vs_C_P0B,2019-12-02T00:00:00+00:00,2,0.3333333333333333,ADA-USDT;ARPA-USDT;ATOM-USDT;BNB-USDT,False,0.42857142857142855,BCHSV-USDT;COTI-USDT;NEO-USDT;VET-USDT,0.5666666666666667,17,False,17
31,B_P0A_vs_C_P0B,2019-12-09T00:00:00+00:00,2,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;BNB-USDT,False,0.42857142857142855,BCHSV-USDT;COTI-USDT;NEO-USDT;VET-USDT,0.5483870967741935,17,False,18
31,B_P0A_vs_C_P0B,2019-12-16T00:00:00+00:00,2,0.7142857142857143,ALGO-USDT;ARPA-USDT;BNB-USDT,False,0.5384615384615384,BCHSV-USDT;COTI-USDT;VET-USDT,0.5483870967741935,17,False,18
31,B_P0A_vs_C_P0B,2019-12-23T00:00:00+00:00,2,0.7142857142857143,ALGO-USDT;BNB-USDT;XTZ-USDT,False,0.5384615384615384,BCHSV-USDT;COTI-USDT;VET-USDT,0.5483870967741935,17,False,18
31,B_P0A_vs_C_P0B,2019-12-30T00:00:00+00:00,2,0.8571428571428571,ALGO-USDT;ARPA-USDT;XTZ-USDT,False,0.5384615384615384,BCHSV-USDT;COTI-USDT;VET-USDT,0.5483870967741935,17,False,18
31,B_P0A_vs_C_P0B,2020-01-06T00:00:00+00:00,2,0.5,ALGO-USDT;ARPA-USDT;ATOM-USDT;XTZ-USDT,False,0.42857142857142855,BCHSV-USDT;COTI-USDT;ETC-USDT;VET-USDT,0.5483870967741935,17,False,18
31,B_P0A_vs_C_P0B,2020-01-13T00:00:00+00:00,2,0.8571428571428571,ADA-USDT;ALGO-USDT;BNB-USDT,False,0.5384615384615384,BCHSV-USDT;COTI-USDT;ETC-USDT,0.5483870967741935,17,False,18
31,B_P0A_vs_C_P0B,2020-01-20T00:00:00+00:00,2,0.5,ADA-USDT;ALGO-USDT;ATOM-USDT;BNB-USDT,False,0.42857142857142855,BCHSV-USDT;COTI-USDT;ETC-USDT;NEO-USDT,0.5483870967741935,17,False,18
31,B_P0A_vs_C_P0B,2020-01-27T00:00:00+00:00,2,0.5,ADA-USDT;ATOM-USDT;BNB-USDT;XTZ-USDT,False,0.42857142857142855,BCHSV-USDT;COTI-USDT;ETC-USDT;NEO-USDT,0.5483870967741935,17,False,18
31,B_P0A_vs_C_P0B,2020-02-03T00:00:00+00:00,2,0.8571428571428571,ATOM-USDT;BNB-USDT;XTZ-USDT,False,0.5384615384615384,BCHSV-USDT;COTI-USDT;ETC-USDT,0.5483870967741935,17,False,18
31,B_P0A_vs_C_P0B,2020-02-10T00:00:00+00:00,2,0.8571428571428571,ATOM-USDT;BNB-USDT;XTZ-USDT,False,0.5384615384615384,BCHSV-USDT;COTI-USDT;ETC-USDT,0.5483870967741935,17,False,18
32,B_P0A_vs_C_P0B,2020-02-17T00:00:00+00:00,2,0.7142857142857143,ATOM-USDT;BNB-USDT;XTZ-USDT,False,0.5384615384615384,BCHSV-USDT;COTI-USDT;ETC-USDT,0.5,16,False,18
32,B_P0A_vs_C_P0B,2020-02-24T00:00:00+00:00,2,0.75,ALGO-USDT;XTZ-USDT,False,0.6666666666666666,BCHSV-USDT;ETC-USDT,0.5,16,False,18
32,B_P0A_vs_C_P0B,2020-03-02T00:00:00+00:00,2,0.625,ALGO-USDT;XTZ-USDT,False,0.6666666666666666,BCHSV-USDT;ETC-USDT,0.5,16,False,18
32,B_P0A_vs_C_P0B,2020-03-09T00:00:00+00:00,2,0.625,ADA-USDT;ALGO-USDT,False,0.6666666666666666,BCHSV-USDT;COTI-USDT,0.5,16,False,18
32,B_P0A_vs_C_P0B,2020-03-16T00:00:00+00:00,2,0.75,ADA-USDT;ALGO-USDT,False,0.6666666666666666,BCHSV-USDT;ETC-USDT,0.5,16,False,18
33,B_P0A_vs_C_P0B,2020-03-23T00:00:00+00:00,2,0.75,ADA-USDT;ZEC-USDT,False,0.6666666666666666,BCHSV-USDT;ETC-USDT,0.45454545454545453,15,False,18
33,B_P0A_vs_C_P0B,2020-03-30T00:00:00+00:00,2,0.75,ADA-USDT;ZEC-USDT,False,0.6666666666666666,BCHSV-USDT;ETC-USDT,0.45454545454545453,15,False,18
33,B_P0A_vs_C_P0B,2020-04-06T00:00:00+00:00,2,0.75,ADA-USDT;ZEC-USDT,False,0.6666666666666666,BCHSV-USDT;ETC-USDT,0.5,16,False,18
33,B_P0A_vs_C_P0B,2020-04-13T00:00:00+00:00,2,0.625,ADA-USDT;ZEC-USDT,False,0.6666666666666666,BCHSV-USDT;ETC-USDT,0.5,16,False,18
33,B_P0A_vs_C_P0B,2020-04-20T00:00:00+00:00,2,0.75,ADA-USDT;ZEC-USDT,False,0.6666666666666666,BCHSV-USDT;DASH-USDT,0.45454545454545453,15,False,18
33,B_P0A_vs_C_P0B,2020-04-27T00:00:00+00:00,2,0.75,ADA-USDT;ZEC-USDT,False,0.6666666666666666,BCHSV-USDT;DASH-USDT,0.5,16,False,18
33,B_P0A_vs_C_P0B,2020-05-04T00:00:00+00:00,2,0.75,ADA-USDT;ZEC-USDT,False,0.6666666666666666,BCHSV-USDT;DASH-USDT,0.5,16,False,18
33,B_P0A_vs_C_P0B,2020-05-11T00:00:00+00:00,2,0.6666666666666666,ZEC-USDT,False,0.8181818181818182,BCHSV-USDT,0.45454545454545453,15,False,18
34,B_P0A_vs_C_P0B,2020-05-18T00:00:00+00:00,2,0.625,ATOM-USDT;KSM-USDT,False,0.6666666666666666,BCHSV-USDT;ETC-USDT,0.48484848484848486,16,False,19
34,B_P0A_vs_C_P0B,2020-05-25T00:00:00+00:00,2,0.625,ATOM-USDT;KSM-USDT,False,0.6666666666666666,BCHSV-USDT;ETC-USDT,0.48484848484848486,16,False,19
34,B_P0A_vs_C_P0B,2020-06-01T00:00:00+00:00,2,0.625,ATOM-USDT;KSM-USDT,False,0.6666666666666666,BCHSV-USDT;ETC-USDT,0.48484848484848486,16,False,19
34,B_P0A_vs_C_P0B,2020-06-08T00:00:00+00:00,2,0.5,ATOM-USDT;ZEC-USDT,False,0.6666666666666666,BCHSV-USDT;ETC-USDT,0.48484848484848486,16,False,19
34,B_P0A_vs_C_P0B,2020-06-15T00:00:00+00:00,2,0.5,ATOM-USDT;ZEC-USDT,False,0.6666666666666666,BCHSV-USDT;ETC-USDT,0.4411764705882353,15,False,19
35,B_P0A_vs_C_P0B,2020-06-22T00:00:00+00:00,2,0.3333333333333333,ATOM-USDT,False,0.8181818181818182,BCHSV-USDT,0.47058823529411764,16,True,20
