affected_decisions,cagr,candidate_rows,candidate_sha256,capacity_reduction_decisions,capital_feasible,cash_manifest_sha256,checks,cost_multiplier,evaluated_rows,expectancy_per_trade,final_equity,insufficient_cash_rejections,maximum_drawdown,maximum_open_notional_fraction_observed,maximum_open_risk_fraction_observed,maximum_positions_observed,membership_sha256,minimum_cash,monthly_geometric_return,named_omission,net_return,network_requests,omitted_value,positive_net_return,post_2024_accessed,production_authorized,profit_factor,profit_factor_at_least_one,replacement_decisions,router_decision_counts,run_type,schema_version,sensitivity_conclusion_passed,trade_count,trade_identity_sha256,universe_id,win_rate
3,0.12329336653500511,2208,91d41dd9d29280f355e5213525cce4ee7e934f22e66c43664b3e34e368fb712f,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2208,78.26239734609237,195245.33757019564,96,0.16260607709338748,1.4985014985014986,0.0225,4,6824d9c2ccd7a0aef7cdb68f51eac885c3edf482704f9f69b5351243e5148fd2,1061.285452441909,0.009735827481913706,False,0.9524533757019564,0,MANA-USDT,True,False,False,1.1938309566617138,True,3,"{""ADMITTED"":1217,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":52,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":162,""REJECTED_SAME_SYMBOL_ACTIVE"":531}",LOAO,rd18-p3e-sensitivity-run-v1,True,1217,ee7a248020edaa0357c37cfd395d305b6888b776de296688e0559f679f7bb623,E2,0.4018077239112572
3,-0.012599069779373973,2208,91d41dd9d29280f355e5213525cce4ee7e934f22e66c43664b3e34e368fb712f,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2208,-6.838474064605319,92963.21018752085,462,0.5391236671833325,1.4985014985014986,0.0225,3,6824d9c2ccd7a0aef7cdb68f51eac885c3edf482704f9f69b5351243e5148fd2,216.5907999919582,-0.001056034591496946,False,-0.0703678981247915,0,MANA-USDT,False,False,False,0.9850425612629417,False,3,"{""ADMITTED"":1029,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":42,""REJECTED_INSUFFICIENT_CASH"":462,""REJECTED_MAX_OPEN_RISK"":69,""REJECTED_SAME_SYMBOL_ACTIVE"":456}",LOAO,rd18-p3e-sensitivity-run-v1,False,1029,d550e64731f1870258e32b01c478a83f5dd605b0a34b76967318e36f4261f1b5,E2,0.3362487852283771
14,0.11274262355750819,2207,aff69ef6cecedc5aa86bb4b81f1fe3651ef050baf394d79c047a7b7be3684f45,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2207,69.66740071112518,184924.56146686253,96,0.22558849946067194,1.4985014985014986,0.0225,4,4f8d3f42f4da46f36f715dbea669fd58a607c991ee75f947ead87b3c5917a4dd,1061.285452441909,0.008942060125646245,False,0.8492456146686254,0,NEAR-USDT,True,False,False,1.172660697375623,True,14,"{""ADMITTED"":1219,""REJECTED_ENGINE_CONFLICT"":152,""REJECTED_ENGINE_COOLDOWN"":54,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":160,""REJECTED_SAME_SYMBOL_ACTIVE"":526}",LOAO,rd18-p3e-sensitivity-run-v1,True,1219,0f14f4dced7af0f6a3ff23d8b6128f0801728156512408c4f71d63c8ea66a0d9,E2,0.4027891714520098
14,-0.01682865649125176,2207,aff69ef6cecedc5aa86bb4b81f1fe3651ef050baf394d79c047a7b7be3684f45,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2207,-9.323880313847337,90694.76744678016,512,0.5637010784011683,1.4985014985014986,0.0225,3,4f8d3f42f4da46f36f715dbea669fd58a607c991ee75f947ead87b3c5917a4dd,22.78287276694755,-0.0014133225927294157,False,-0.09305232553219844,0,NEAR-USDT,False,False,False,0.9796373585864527,False,14,"{""ADMITTED"":998,""REJECTED_ENGINE_CONFLICT"":152,""REJECTED_ENGINE_COOLDOWN"":41,""REJECTED_INSUFFICIENT_CASH"":512,""REJECTED_MAX_OPEN_RISK"":65,""REJECTED_SAME_SYMBOL_ACTIVE"":439}",LOAO,rd18-p3e-sensitivity-run-v1,False,998,547a15bf89490d70cb849dfd0ddbd4acca3e3fa5481cbd9fd934fb9e057a2245,E2,0.3376753507014028
4,0.11752868656868198,2210,0a31a6603699a73c538f6e69599f5bbc19e8a5c1d053021bd30009c21180a678,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2210,73.52130514272602,189548.9496638415,96,0.19046550836074794,1.4985014985014986,0.0225,4,725b77da5373a9c55599baafb3b4268d29546f3fbd95f1294e5b8a64fb13a58d,1061.285452441909,0.009302982682008576,False,0.8954894966384148,0,OP-USDT,True,False,False,1.1821549204711175,True,4,"{""ADMITTED"":1218,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":52,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":163,""REJECTED_SAME_SYMBOL_ACTIVE"":531}",LOAO,rd18-p3e-sensitivity-run-v1,True,1218,1b6d4c8d675d8cd11a906493072896ffde0101d095233d687aac7d825b7de7c7,E2,0.4006568144499179
4,-0.013962624261793066,2210,0a31a6603699a73c538f6e69599f5bbc19e8a5c1d053021bd30009c21180a678,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2210,-7.643228579334806,92226.83653481623,483,0.543857426142874,1.4985014985014986,0.0225,3,725b77da5373a9c55599baafb3b4268d29546f3fbd95f1294e5b8a64fb13a58d,101.8427783993393,-0.0011710653230142531,False,-0.07773163465183763,0,OP-USDT,False,False,False,0.9832801345298463,False,4,"{""ADMITTED"":1017,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":41,""REJECTED_INSUFFICIENT_CASH"":483,""REJECTED_MAX_OPEN_RISK"":66,""REJECTED_SAME_SYMBOL_ACTIVE"":453}",LOAO,rd18-p3e-sensitivity-run-v1,False,1017,290e1d3834459a3543d4169e8b95e4f1a3133a438da84e5d7fa86e0efe5b754f,E2,0.336283185840708
38,0.10416965615504736,2219,ee00a3050888ac528191fa13a2df5ab75ed40875194947e627ff130b94cd388b,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2219,62.65217876260407,176874.22334171625,96,0.24647206713200276,1.4985014985014986,0.0225,4,13465854520d56fa2ecb90b4d902a892593d7606774ecbda3af81538832071ec,1061.285452441909,0.008291990524916804,True,0.7687422334171625,0,PEPE-USDT,True,False,False,1.1550592695906188,True,38,"{""ADMITTED"":1227,""REJECTED_ENGINE_CONFLICT"":153,""REJECTED_ENGINE_COOLDOWN"":53,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":161,""REJECTED_SAME_SYMBOL_ACTIVE"":529}",LOAO,rd18-p3e-sensitivity-run-v1,True,1227,ddcc22ad28da350c294d8b32875c518d37ff87aab8b936eca5c81b4b1ffe5b9b,E2,0.40097799511002447
38,-0.03871883362725237,2219,ee00a3050888ac528191fa13a2df5ab75ed40875194947e627ff130b94cd388b,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2219,-20.28721862771311,79672.20693503114,511,0.6557360635786604,1.4985014985014986,0.0225,3,13465854520d56fa2ecb90b4d902a892593d7606774ecbda3af81538832071ec,106.20542717908393,-0.003285286259533282,True,-0.2032779306496887,0,PEPE-USDT,False,False,False,0.9558402591212519,False,38,"{""ADMITTED"":1002,""REJECTED_ENGINE_CONFLICT"":153,""REJECTED_ENGINE_COOLDOWN"":42,""REJECTED_INSUFFICIENT_CASH"":511,""REJECTED_MAX_OPEN_RISK"":65,""REJECTED_SAME_SYMBOL_ACTIVE"":446}",LOAO,rd18-p3e-sensitivity-run-v1,False,1002,70cca9f1eb3d4d9ada336dbd302ffee3c3e211c56952096ad77881f10b6b832e,E2,0.3343313373253493
6,0.11857120844194524,2203,3b6c5b381abd0faf838f773881b0b49501ddaf752f971c06b533a4aa1f8e48e9,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2203,74.6036409620897,190568.82012797814,96,0.18547760873657881,1.4985014985014986,0.0225,4,c5f27ee15c019dfdb13e9576f490d10ccf9433141e58e13e922e6736a271bbd9,1061.285452441909,0.00938141249609803,False,0.9056882012797813,0,SAND-USDT,True,False,False,1.185573939682733,True,6,"{""ADMITTED"":1214,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":52,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":162,""REJECTED_SAME_SYMBOL_ACTIVE"":529}",LOAO,rd18-p3e-sensitivity-run-v1,True,1214,8156343e3dc2875d3031fc48428a5df3db66630ef81a1b4c35b2e3573bb629e0,E2,0.40362438220757824
6,-0.01300244716233001,2203,3b6c5b381abd0faf838f773881b0b49501ddaf752f971c06b533a4aa1f8e48e9,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2203,-7.126850478145724,92744.86621324746,479,0.5405272857683842,1.4985014985014986,0.0225,3,c5f27ee15c019dfdb13e9576f490d10ccf9433141e58e13e922e6736a271bbd9,216.5907999919582,-0.0010900487103326917,False,-0.07255133786752543,0,SAND-USDT,False,False,False,0.9842939578375618,False,6,"{""ADMITTED"":1018,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":41,""REJECTED_INSUFFICIENT_CASH"":479,""REJECTED_MAX_OPEN_RISK"":66,""REJECTED_SAME_SYMBOL_ACTIVE"":449}",LOAO,rd18-p3e-sensitivity-run-v1,False,1018,fbb6feebad558da2fdf8aa367d1e84d4169c58e24f50e4c5d1dfedfb47778e38,E2,0.3388998035363458
47,0.13732442926058241,2272,77924d6997a19024977fedee79d685f2e56bd84d76a844dfc1f342080954bab8,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2272,87.83321269037958,209703.6826502854,96,0.20123203069926832,1.4985014985014986,0.0225,4,04a7a011df2cf1f5b78c59c62d6e8cc01714b0849f305ac3e4c2844dfbcb66c7,1061.285452441909,0.010780909002276351,False,1.0970368265028538,0,SHIB-USDT,True,False,False,1.2162333002934154,True,47,"{""ADMITTED"":1249,""REJECTED_ENGINE_CONFLICT"":154,""REJECTED_ENGINE_COOLDOWN"":55,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":179,""REJECTED_SAME_SYMBOL_ACTIVE"":539}",LOAO,rd18-p3e-sensitivity-run-v1,True,1249,578728619c8da5c29eb1ea15d23e79b5da2b7127e5501bef1974dcf60982f3d7,E2,0.400320256204964
47,-0.0020839798708648383,2272,77924d6997a19024977fedee79d685f2e56bd84d76a844dfc1f342080954bab8,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2272,-1.1121829847368387,98806.62765737709,457,0.4881289911920689,1.4985014985014986,0.0225,3,04a7a011df2cf1f5b78c59c62d6e8cc01714b0849f305ac3e4c2844dfbcb66c7,216.5907999919582,-0.0001738310878359739,False,-0.011933723426229115,0,SHIB-USDT,False,False,False,0.9975803642399544,False,47,"{""ADMITTED"":1073,""REJECTED_ENGINE_CONFLICT"":154,""REJECTED_ENGINE_COOLDOWN"":48,""REJECTED_INSUFFICIENT_CASH"":457,""REJECTED_MAX_OPEN_RISK"":77,""REJECTED_SAME_SYMBOL_ACTIVE"":463}",LOAO,rd18-p3e-sensitivity-run-v1,False,1073,c3ad863e498538e51a4ce9ef3857053c7ca2dc9ae84e32c0969a166498dd6bb6,E2,0.3364398881640261
151,0.10237677794059374,2235,1556cd34ed2f9798b3d64487e6e73f7099401fca44e64fa72e29c11b3a2ab529,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2235,59.56280035844992,175227.81685272322,96,0.25790759973856725,1.4985014985014986,0.0225,4,189d58a9aa65e29cb452584faf412afb66cd136138dad788b1a14d443bac0a0f,1061.285452441909,0.008155455688127144,False,0.7522781685272322,0,SOL-USDT,True,False,False,1.1470970250323176,True,151,"{""ADMITTED"":1263,""REJECTED_ENGINE_CONFLICT"":158,""REJECTED_ENGINE_COOLDOWN"":52,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":154,""REJECTED_SAME_SYMBOL_ACTIVE"":512}",LOAO,rd18-p3e-sensitivity-run-v1,True,1263,3b9fc3d5f0ef5005d446fc36ec6f20125b81019aa772673e4b7e01d053d6e49d,E2,0.4006334125098971
151,-0.01743550251518089,2235,1556cd34ed2f9798b3d64487e6e73f7099401fca44e64fa72e29c11b3a2ab529,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2235,-9.310363224840668,90373.08442551446,505,0.5643281709406129,1.4985014985014986,0.0225,3,189d58a9aa65e29cb452584faf412afb66cd136138dad788b1a14d443bac0a0f,216.5907999919582,-0.0014647005357845133,False,-0.0962691557448554,0,SOL-USDT,False,False,False,0.9797325151261337,False,151,"{""ADMITTED"":1034,""REJECTED_ENGINE_CONFLICT"":158,""REJECTED_ENGINE_COOLDOWN"":42,""REJECTED_INSUFFICIENT_CASH"":505,""REJECTED_MAX_OPEN_RISK"":65,""REJECTED_SAME_SYMBOL_ACTIVE"":431}",LOAO,rd18-p3e-sensitivity-run-v1,False,1034,25b0d650e85b1587a106da99172fac9df818369b904ed224bd2d3efc68da54c5,E2,0.33268858800773693
12,0.09578862165487179,2220,ce1af9ef5549706e3cef33328958d094d1830b2a84e87819a94e9d143e0840bc,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2220,56.79199042866545,169286.22832297283,96,0.20116728617252055,1.4985014985014986,0.0225,4,4baab5e6f93aa489763f773ae21424cd062c6f9071757981adf7bc30b7e51790,1061.285452441909,0.007651986827059476,False,0.6928622832297284,0,SUI-USDT,True,False,False,1.139678003044372,True,12,"{""ADMITTED"":1220,""REJECTED_ENGINE_CONFLICT"":154,""REJECTED_ENGINE_COOLDOWN"":53,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":162,""REJECTED_SAME_SYMBOL_ACTIVE"":535}",LOAO,rd18-p3e-sensitivity-run-v1,True,1220,c84c48197fd89b83936f897478ec3da220dbec07d76713b86af4b4be3171e758,E2,0.3983606557377049
12,-0.04867493358511332,2220,ce1af9ef5549706e3cef33328958d094d1830b2a84e87819a94e9d143e0840bc,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2220,-24.986106979422615,75038.8791275565,511,0.5904780291907059,1.4985014985014986,0.0225,3,4baab5e6f93aa489763f773ae21424cd062c6f9071757981adf7bc30b7e51790,216.5907999919582,-0.00414965458008032,False,-0.24961120872443499,0,SUI-USDT,False,False,False,0.9455994167807777,False,12,"{""ADMITTED"":999,""REJECTED_ENGINE_CONFLICT"":154,""REJECTED_ENGINE_COOLDOWN"":40,""REJECTED_INSUFFICIENT_CASH"":511,""REJECTED_MAX_OPEN_RISK"":65,""REJECTED_SAME_SYMBOL_ACTIVE"":451}",LOAO,rd18-p3e-sensitivity-run-v1,False,999,a5a2da88861101181f6ebd30008a8f482eca423c6184e9f3e6075cfc0965219f,E2,0.3333333333333333
37,0.08045780088313426,2218,f94f9a1d368ec7b9a47215bedfbf0ce1982db0f1199c4157bf8cfd522a73f697,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2218,47.7868620490893,156101.77604563165,191,0.27218558332032805,1.4985014985014986,0.0225,4,5fa757c296fa7af9b7ae33e0a215a3c5394fbd86b5e0ca53f6a17e69c0482dbb,70.41284711562184,0.006469574623656715,False,0.5610177604563165,0,TRX-USDT,True,False,False,1.1160407139398947,True,37,"{""ADMITTED"":1174,""REJECTED_ENGINE_CONFLICT"":154,""REJECTED_ENGINE_COOLDOWN"":51,""REJECTED_INSUFFICIENT_CASH"":191,""REJECTED_MAX_OPEN_RISK"":142,""REJECTED_SAME_SYMBOL_ACTIVE"":506}",LOAO,rd18-p3e-sensitivity-run-v1,True,1174,c63d6eabda3a1ccd43db04a409c2b536030b1f4a19f8c0e55470574b7518cf0f,E2,0.39608177172061326
37,-0.015827993559625386,2218,f94f9a1d368ec7b9a47215bedfbf0ce1982db0f1199c4157bf8cfd522a73f697,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2218,-8.92444064244313,91227.27484847816,542,0.5494540921948818,1.3720743806982152,0.0225,3,5fa757c296fa7af9b7ae33e0a215a3c5394fbd86b5e0ca53f6a17e69c0482dbb,39.69373771971732,-0.0013286660334120848,False,-0.08772725151521843,0,TRX-USDT,False,False,False,0.9806135295646811,False,37,"{""ADMITTED"":983,""REJECTED_ENGINE_CONFLICT"":154,""REJECTED_ENGINE_COOLDOWN"":37,""REJECTED_INSUFFICIENT_CASH"":542,""REJECTED_MAX_OPEN_RISK"":64,""REJECTED_SAME_SYMBOL_ACTIVE"":438}",LOAO,rd18-p3e-sensitivity-run-v1,False,983,f8928fa507b501ea2de663c17085ae45f819ffc58eaff2728c748f0d3d04afc5,E2,0.3346897253306205
13,0.11531767561829853,2227,b972162b86801f774a1ecf4be71e9323969de74f82a647555bffadcf81f6ccd0,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2227,71.17336882140933,187400.8969126919,96,0.2009710302744787,1.4985014985014986,0.0225,4,15e0bcf2f1e2030552884593ebaf78502d082bd46ae85684a1c024c621f9a0ec,1061.285452441909,0.009136424234628349,False,0.874008969126919,0,VET-USDT,True,False,False,1.1758570186016248,True,13,"{""ADMITTED"":1228,""REJECTED_ENGINE_CONFLICT"":153,""REJECTED_ENGINE_COOLDOWN"":52,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":164,""REJECTED_SAME_SYMBOL_ACTIVE"":534}",LOAO,rd18-p3e-sensitivity-run-v1,True,1228,78b69fcd59c57c5012d3c26d50341551bf5254cd26784f56c1d39d40375ae58c,E2,0.4014657980456026
13,-0.01613603354132176,2227,b972162b86801f774a1ecf4be71e9323969de74f82a647555bffadcf81f6ccd0,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2227,-8.813535036255656,91063.07547323643,499,0.5513832612908272,1.4985014985014986,0.0225,3,15e0bcf2f1e2030552884593ebaf78502d082bd46ae85684a1c024c621f9a0ec,63.75326565307478,-0.0013547179529951325,False,-0.08936924526763568,0,VET-USDT,False,False,False,0.9807586988747504,False,13,"{""ADMITTED"":1014,""REJECTED_ENGINE_CONFLICT"":153,""REJECTED_ENGINE_COOLDOWN"":40,""REJECTED_INSUFFICIENT_CASH"":499,""REJECTED_MAX_OPEN_RISK"":67,""REJECTED_SAME_SYMBOL_ACTIVE"":454}",LOAO,rd18-p3e-sensitivity-run-v1,False,1014,61eed68ece29246057294b48d6e55d9859a0dd10ac1f36567520f7bbb62ac5cb,E2,0.33629191321499013
21,0.13530344414222095,2224,5302d2eab93ccf7374904fb43763c52be1eb0990ba29f12acbd99ac5d37448db,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2224,87.88256405337157,207568.25840132797,96,0.18441450399874648,1.4985014985014986,0.0225,4,fc9b69f8d1e762f88c626f56e8d70a985b07699336eb57ae3b31fb7094d73ac4,1061.285452441909,0.010631110145851608,False,1.0756825840132795,0,XMR-USDT,True,False,False,1.2176240979221602,True,21,"{""ADMITTED"":1224,""REJECTED_ENGINE_CONFLICT"":152,""REJECTED_ENGINE_COOLDOWN"":51,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":172,""REJECTED_SAME_SYMBOL_ACTIVE"":529}",LOAO,rd18-p3e-sensitivity-run-v1,True,1224,72b21472bba2fbbd62f0c3afe7eba9adb04a5a640dbe15730876e44731647319,E2,0.4035947712418301
21,0.020199653710230248,2224,5302d2eab93ccf7374904fb43763c52be1eb0990ba29f12acbd99ac5d37448db,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2224,11.272786810729958,112197.15532920936,390,0.4349559946505802,1.4985014985014986,0.0225,3,fc9b69f8d1e762f88c626f56e8d70a985b07699336eb57ae3b31fb7094d73ac4,151.75868463153165,0.0016679183538448328,False,0.12197155329209353,0,XMR-USDT,True,False,False,1.0245409920639506,True,21,"{""ADMITTED"":1082,""REJECTED_ENGINE_CONFLICT"":152,""REJECTED_ENGINE_COOLDOWN"":45,""REJECTED_INSUFFICIENT_CASH"":390,""REJECTED_MAX_OPEN_RISK"":84,""REJECTED_SAME_SYMBOL_ACTIVE"":471}",LOAO,rd18-p3e-sensitivity-run-v1,True,1082,5e6b105058310e1f60d1e8045e76a0f20d4fb0b03d58b9245494f799f7f54c40,E2,0.32624768946395566
