pair,raw_candidate_code,canonical_asset_id,discovery_channels,terminal_resolution,confirmed_historical_pair,boundary_status,first_valid_open,last_valid_open,identity_status
UFO-USDT,UFO,UFO,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UKG-USDT,UKG,UKG,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
ULTI-USDT,ULTI,ULTI,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
ULTIMA-USDT,ULTIMA,ULTIMA,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UMA-USDT,UMA,UMA,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2020-09-07T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
UMB-USDT,UMB,UMB,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UMXM-USDT,UMXM,UMXM,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UNA-USDT,UNA,UNA,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UNB-USDT,UNB,UNB,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UNFI-USDT,UNFI,UNFI,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UNFIDOWN-USDT,UNFIDOWN,UNFIDOWN,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
UNFIUP-USDT,UNFIUP,UNFIUP,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
UNI-USDT,UNI,UNI,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2020-09-17T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
UNI3L-USDT,UNI3L,UNI3L,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
UNI3S-USDT,UNI3S,UNI3S,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
UNIC-USDT,UNIC,UNIC,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UNIO-USDT,UNIO,UNIO,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UNION-USDT,UNION,UNION,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UNITE-USDT,UNITE,UNITE,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UNO-USDT,UNO,UNO,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UOS-USDT,UOS,UOS,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2020-09-23T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
UP-USDT,UP,UP,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
UPO-USDT,UPO,UPO,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UQC-USDT,UQC,UQC,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2023-11-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
URANUS-USDT,URANUS,URANUS,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
URO-USDT,URO,URO,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
URUS-USDT,URUS,URUS,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
US-USDT,US,US,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
USD-USDT,USD,,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,EXCLUDED_STABLECOIN_OR_CASH
USD1-USDT,USD1,USD1,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
USDC-USDT,USDC,,announcement_explicit_spot_pair;current_currency_non_causal_seed;rd18_p0_historical_evidence,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,EXCLUDED_STABLECOIN_OR_CASH
USDD-USDT,USDD,,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,EXCLUDED_STABLECOIN_OR_CASH
USDE-USDT,USDE,USDE,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
USDG-USDT,USDG,USDG,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
USDJ-USDT,USDJ,USDJ,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
USDN-USDT,USDN,USDN,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
USDP-USDT,USDP,,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,EXCLUDED_STABLECOIN_OR_CASH
USDS-USDT,USDS,USDS,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
USDT-USDT,USDT,,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,EXCLUDED_STABLECOIN_OR_CASH
USE-USDT,USE,USE,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
USELESS-USDT,USELESS,USELESS,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UST-USDT,UST,,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,EXCLUDED_STABLECOIN_OR_CASH
USTC-USDT,USTC,,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,EXCLUDED_STABLECOIN_OR_CASH
USUAL-USDT,USUAL,USUAL,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UT-USDT,UT,UT,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UTC-USDT,UTC,UTC,announcement_listing,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UTK-USDT,UTK,UTK,current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2023-12-08T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
UTXO-USDT,UTXO,UTXO,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UXLINK-USDT,UXLINK,UXLINK,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
UYU-USDT,UYU,UYU,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VAI-USDT,VAI,VAI,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2021-04-02T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
VAIX-USDT,VAIX,VAIX,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VANA-USDT,VANA,VANA,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VANRY-USDT,VANRY,VANRY,current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2023-12-14T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
VCORE-USDT,VCORE,VCORE,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VEED-USDT,VEED,VEED,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VEGA-USDT,VEGA,VEGA,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VELO-USDT,VELO,VELO,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2020-09-17T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
VELVET-USDT,VELVET,VELVET,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VEMP-USDT,VEMP,VEMP,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VENOM-USDT,VENOM,VENOM,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VERONA-USDT,VERONA,VERONA,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VERSE-USDT,VERSE,VERSE,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2023-05-26T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
VET-USDT,VET,VET,current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2018-08-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
VET3L-USDT,VET3L,VET3L,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
VET3S-USDT,VET3S,VET3S,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
VFY-USDT,VFY,VFY,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VI-USDT,VI,VI,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VID-USDT,VID,VID,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VIDEOCOIN-USDT,VIDEOCOIN,VIDEOCOIN,announcement_listing,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VIDT-USDT,VIDT,VIDT,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VINE-USDT,VINE,VINE,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VINU-USDT,VINU,VINU,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VIRTUAL-USDT,VIRTUAL,VIRTUAL,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VISION-USDT,VISION,VISION,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VLR-USDT,VLR,VLR,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VLX-USDT,VLX,VLX,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VND-USDT,VND,VND,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VNX-USDT,VNX,VNX,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VOL-USDT,VOL,VOL,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VOLT-USDT,VOLT,VOLT,current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2023-06-02T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
VOOI-USDT,VOOI,VOOI,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VOXEL-USDT,VOXEL,VOXEL,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VOYA-USDT,VOYA,VOYA,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VR-USDT,VR,VR,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2021-12-02T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
VRA-USDT,VRA,VRA,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VRAB-USDT,VRAB,VRAB,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VRADOWN-USDT,VRADOWN,VRADOWN,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
VRAUP-USDT,VRAUP,VRAUP,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
VRTX-USDT,VRTX,VRTX,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VSN-USDT,VSN,VSN,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VSYS-USDT,VSYS,VSYS,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2019-09-05T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
VTHO-USDT,VTHO,VTHO,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VVV-USDT,VVV,VVV,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
VXV-USDT,VXV,VXV,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
W-USDT,W,,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,EXCLUDED_UNMAPPED_OR_INVALID_ASSET
WAI-USDT,WAI,WAI,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WAL-USDT,WAL,WAL,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WALLI-USDT,WALLI,WALLI,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WALOLD-USDT,WALOLD,WALOLD,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WAN-USDT,WAN,WAN,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WARD-USDT,WARD,WARD,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WAT-USDT,WAT,WAT,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WAV-USDT,WAV,WAV,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WAVES-USDT,WAVES,WAVES,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2020-07-23T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
WAX-USDT,WAX,WAX,current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2021-04-13T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
WAXL-USDT,WAXL,WAXL,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2023-02-15T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
WAXP-USDT,WAXP,WAXP,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WBAI-USDT,WBAI,WBAI,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WBTC-USDT,WBTC,,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,EXCLUDED_WRAPPED_OR_NETWORK_REPRESENTATION
WCFG-USDT,WCFG,WCFG,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WCT-USDT,WCT,WCT,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WEB-USDT,WEB,WEB,announcement_listing,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WELL-USDT,WELL,WELL,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2022-06-23T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
WEMIX-USDT,WEMIX,WEMIX,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2022-06-30T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
WEN-USDT,WEN,WEN,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WEST-USDT,WEST,WEST,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WET-USDT,WET,WET,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WGP-USDT,WGP,WGP,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WHALE-USDT,WHALE,WHALE,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WIF-USDT,WIF,WIF,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2024-01-18T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
WIFDOWN-USDT,WIFDOWN,WIFDOWN,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
WIFUP-USDT,WIFUP,WIFUP,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
WILD-USDT,WILD,WILD,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2021-08-31T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
WILL-USDT,WILL,WILL,announcement_listing,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WIN-USDT,WIN,WIN,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2019-08-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
WIS-USDT,WIS,WIS,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WL-USDT,WL,WL,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WLD-USDT,WLD,WLD,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2023-07-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
WLDDOWN-USDT,WLDDOWN,WLDDOWN,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
WLDUP-USDT,WLDUP,WLDUP,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
WLFI-USDT,WLFI,WLFI,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WLKN-USDT,WLKN,WLKN,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WLTH-USDT,WLTH,WLTH,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WMT-USDT,WMT,WMT,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WMTX-USDT,WMTX,WMTX,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WNCG-USDT,WNCG,WNCG,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WNXM-USDT,WNXM,WNXM,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WOD-USDT,WOD,WOD,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WOJAK-USDT,WOJAK,WOJAK,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WOM-USDT,WOM,WOM,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WOMBAT-USDT,WOMBAT,WOMBAT,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WOO-USDT,WOO,WOO,announcement_listing;current_currency_non_causal_seed,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,EXACT_FULL_HISTORY,2021-08-30T00:00:00+00:00,2024-12-31T00:00:00+00:00,HIGH
WOODOWN-USDT,WOODOWN,WOODOWN,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
WOOP-USDT,WOOP,WOOP,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WOOUP-USDT,WOOUP,WOOUP,current_currency_non_causal_seed,INVALID_OR_EXCLUDED_PRODUCT,False,NOT_CONFIRMED,,,HIGH
WORK-USDT,WORK,WORK,announcement_listing;current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
WPR-USDT,WPR,WPR,current_currency_non_causal_seed,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,False,NOT_CONFIRMED,,,HIGH
