asset,canonical_symbol,day,source_timestamp,available_at,market_cap_usd,rebalance_time,market_cap_rank,top6_member,top10_member,fixed6_symbol,fixed10_symbol
xlm,XLM,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,10429127591.041586,2024-06-17 00:00:00+00:00,8,False,True,False,False
cro,CRO,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,9876665994.548,2024-06-17 00:00:00+00:00,9,False,True,False,False
bch,BCH,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,8442132009.451443,2024-06-17 00:00:00+00:00,10,False,True,False,False
xvg,XVG,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,8188053474.657134,2024-06-17 00:00:00+00:00,11,False,False,False,False
ltc,LTC,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,5886835199.195406,2024-06-17 00:00:00+00:00,12,False,False,False,True
icp,ICP,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,4998186935.732835,2024-06-17 00:00:00+00:00,13,False,False,False,False
etc,ETC,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,3757308363.506755,2024-06-17 00:00:00+00:00,14,False,False,False,False
gno,GNO,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,3345444322.10342,2024-06-17 00:00:00+00:00,15,False,False,False,False
xmr,XMR,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,3180638600.952391,2024-06-17 00:00:00+00:00,16,False,False,False,False
avaxc,AVAXC,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,2698760714.633129,2024-06-17 00:00:00+00:00,17,False,False,False,False
mkr,MKR,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,2383254025.3647594,2024-06-17 00:00:00+00:00,18,False,False,False,False
ldo,LDO,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,2147967439.92719,2024-06-17 00:00:00+00:00,19,False,False,False,False
qnt,QNT,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,2023766612.204198,2024-06-17 00:00:00+00:00,20,False,False,False,False
algo,ALGO,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,1553745974.78207,2024-06-17 00:00:00+00:00,21,False,False,False,False
aave,AAVE,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,1367722503.6534064,2024-06-17 00:00:00+00:00,22,False,False,False,False
neo,NEO,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,1272996824.53982,2024-06-17 00:00:00+00:00,23,False,False,False,False
lend,LEND,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,1111274484.3847122,2024-06-17 00:00:00+00:00,24,False,False,False,False
flow,FLOW,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,1090531126.0174158,2024-06-17 00:00:00+00:00,25,False,False,False,False
mana,MANA,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,845454188.7800497,2024-06-17 00:00:00+00:00,26,False,False,False,False
avaxx,AVAXX,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,805205211.3754405,2024-06-17 00:00:00+00:00,27,False,False,False,False
snx,SNX,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,726815552.604912,2024-06-17 00:00:00+00:00,28,False,False,False,False
crv,CRV,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,700162373.7781686,2024-06-17 00:00:00+00:00,29,False,False,False,False
1inch,1INCH,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,629549508.2678055,2024-06-17 00:00:00+00:00,30,False,False,False,False
btc,BTC,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,1248923864108.9224,2024-06-24 00:00:00+00:00,1,True,True,True,True
eth,ETH,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,411012084269.7799,2024-06-24 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,47940502901.061165,2024-06-24 00:00:00+00:00,3,True,True,False,True
doge,DOGE,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,17711332210.396473,2024-06-24 00:00:00+00:00,4,True,True,False,False
ada,ADA,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,13312072572.918411,2024-06-24 00:00:00+00:00,5,True,True,False,True
link,LINK,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,13198373629.6078,2024-06-24 00:00:00+00:00,6,True,True,True,True
uni,UNI,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,9791543412.17551,2024-06-24 00:00:00+00:00,7,False,True,False,False
xlm,XLM,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,9436378515.471762,2024-06-24 00:00:00+00:00,8,False,True,False,False
cro,CRO,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,9155917264.36027,2024-06-24 00:00:00+00:00,9,False,True,False,False
bch,BCH,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,7539212454.479342,2024-06-24 00:00:00+00:00,10,False,True,False,False
xvg,XVG,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,6648176315.528395,2024-06-24 00:00:00+00:00,11,False,False,False,False
ltc,LTC,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,5492410259.469209,2024-06-24 00:00:00+00:00,12,False,False,False,True
icp,ICP,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,4098659958.865851,2024-06-24 00:00:00+00:00,13,False,False,False,False
etc,ETC,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,3341612809.564784,2024-06-24 00:00:00+00:00,14,False,False,False,False
gno,GNO,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,3141626223.39501,2024-06-24 00:00:00+00:00,15,False,False,False,False
xmr,XMR,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,2945952880.7935615,2024-06-24 00:00:00+00:00,16,False,False,False,False
avaxc,AVAXC,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,2293077057.3597965,2024-06-24 00:00:00+00:00,17,False,False,False,False
mkr,MKR,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,2210295498.149535,2024-06-24 00:00:00+00:00,18,False,False,False,False
ldo,LDO,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,2067840084.87585,2024-06-24 00:00:00+00:00,19,False,False,False,False
qnt,QNT,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,1811501209.3679986,2024-06-24 00:00:00+00:00,20,False,False,False,False
algo,ALGO,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,1322964658.29704,2024-06-24 00:00:00+00:00,21,False,False,False,False
aave,AAVE,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,1290974295.4962127,2024-06-24 00:00:00+00:00,22,False,False,False,False
neo,NEO,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,1092005725.24472,2024-06-24 00:00:00+00:00,23,False,False,False,False
lend,LEND,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,1048916568.0533532,2024-06-24 00:00:00+00:00,24,False,False,False,False
flow,FLOW,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,931943079.7066003,2024-06-24 00:00:00+00:00,25,False,False,False,False
mana,MANA,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,713949411.1115186,2024-06-24 00:00:00+00:00,26,False,False,False,False
crv,CRV,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,710120891.0503348,2024-06-24 00:00:00+00:00,27,False,False,False,False
snx,SNX,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,647888512.7277554,2024-06-24 00:00:00+00:00,28,False,False,False,False
avaxx,AVAXX,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,625557221.3495775,2024-06-24 00:00:00+00:00,29,False,False,False,False
1inch,1INCH,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,582428873.4317901,2024-06-24 00:00:00+00:00,30,False,False,False,False
btc,BTC,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,1237638479045.0432,2024-07-01 00:00:00+00:00,1,True,True,True,True
eth,ETH,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,413216154556.0081,2024-07-01 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,47566581004.16837,2024-07-01 00:00:00+00:00,3,True,True,False,True
doge,DOGE,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,18038069590.866135,2024-07-01 00:00:00+00:00,4,True,True,False,False
link,LINK,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,14261246323.8373,2024-07-01 00:00:00+00:00,5,True,True,True,True
ada,ADA,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,13745067336.07873,2024-07-01 00:00:00+00:00,6,True,True,False,True
xlm,XLM,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,9592843510.399506,2024-07-01 00:00:00+00:00,7,False,True,False,False
uni,UNI,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,9278553925.09523,2024-07-01 00:00:00+00:00,8,False,True,False,False
cro,CRO,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,9166287002.61185,2024-07-01 00:00:00+00:00,9,False,True,False,False
bch,BCH,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,7763298637.82202,2024-07-01 00:00:00+00:00,10,False,True,False,False
xvg,XVG,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,6997910575.410948,2024-07-01 00:00:00+00:00,11,False,False,False,False
ltc,LTC,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,5623616597.342062,2024-07-01 00:00:00+00:00,12,False,False,False,True
icp,ICP,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,4248236731.9155746,2024-07-01 00:00:00+00:00,13,False,False,False,False
etc,ETC,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,3500514975.710674,2024-07-01 00:00:00+00:00,14,False,False,False,False
xmr,XMR,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,3013393741.0370255,2024-07-01 00:00:00+00:00,15,False,False,False,False
gno,GNO,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,2866912738.57864,2024-07-01 00:00:00+00:00,16,False,False,False,False
avaxc,AVAXC,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,2851877678.9517593,2024-07-01 00:00:00+00:00,17,False,False,False,False
mkr,MKR,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,2466850779.177591,2024-07-01 00:00:00+00:00,18,False,False,False,False
ldo,LDO,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,1977000731.74339,2024-07-01 00:00:00+00:00,19,False,False,False,False
qnt,QNT,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,1879387513.8234518,2024-07-01 00:00:00+00:00,20,False,False,False,False
aave,AAVE,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,1550495960.7396495,2024-07-01 00:00:00+00:00,21,False,False,False,False
algo,ALGO,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,1440738415.77001,2024-07-01 00:00:00+00:00,22,False,False,False,False
lend,LEND,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,1259777911.6078389,2024-07-01 00:00:00+00:00,23,False,False,False,False
neo,NEO,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,1159480522.44304,2024-07-01 00:00:00+00:00,24,False,False,False,False
flow,FLOW,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,956729118.1308604,2024-07-01 00:00:00+00:00,25,False,False,False,False
mana,MANA,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,743057768.9273164,2024-07-01 00:00:00+00:00,26,False,False,False,False
avaxx,AVAXX,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,731704675.8059678,2024-07-01 00:00:00+00:00,27,False,False,False,False
snx,SNX,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,657281041.7506719,2024-07-01 00:00:00+00:00,28,False,False,False,False
crv,CRV,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,610330540.4668655,2024-07-01 00:00:00+00:00,29,False,False,False,False
1inch,1INCH,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,599547080.3454549,2024-07-01 00:00:00+00:00,30,False,False,False,False
btc,BTC,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,1106667719773.1875,2024-07-08 00:00:00+00:00,1,True,True,True,True
eth,ETH,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,352537910982.17975,2024-07-08 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,42069643005.83316,2024-07-08 00:00:00+00:00,3,True,True,False,True
doge,DOGE,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,15157512566.762178,2024-07-08 00:00:00+00:00,4,True,True,False,False
link,LINK,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,12373386829.3525,2024-07-08 00:00:00+00:00,5,True,True,True,True
ada,ADA,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,12182090740.80087,2024-07-08 00:00:00+00:00,6,True,True,False,True
xlm,XLM,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,8860386837.051893,2024-07-08 00:00:00+00:00,7,False,True,False,False
cro,CRO,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,8224395973.21707,2024-07-08 00:00:00+00:00,8,False,True,False,False
uni,UNI,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,7666172539.91958,2024-07-08 00:00:00+00:00,9,False,True,False,False
bch,BCH,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,6186139685.895597,2024-07-08 00:00:00+00:00,10,False,True,False,False
xvg,XVG,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,5916967150.658413,2024-07-08 00:00:00+00:00,11,False,False,False,False
ltc,LTC,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,4643905927.111356,2024-07-08 00:00:00+00:00,12,False,False,False,True
icp,ICP,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,3613135594.1696305,2024-07-08 00:00:00+00:00,13,False,False,False,False
etc,ETC,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,2927144443.272565,2024-07-08 00:00:00+00:00,14,False,False,False,False
xmr,XMR,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,2699694815.5516405,2024-07-08 00:00:00+00:00,15,False,False,False,False
avaxc,AVAXC,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,2524092923.765994,2024-07-08 00:00:00+00:00,16,False,False,False,False
gno,GNO,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,2393995359.80798,2024-07-08 00:00:00+00:00,17,False,False,False,False
mkr,MKR,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,2076172927.1617558,2024-07-08 00:00:00+00:00,18,False,False,False,False
qnt,QNT,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,1693297639.1520326,2024-07-08 00:00:00+00:00,19,False,False,False,False
ldo,LDO,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,1568897866.8354,2024-07-08 00:00:00+00:00,20,False,False,False,False
algo,ALGO,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,1268151662.75509,2024-07-08 00:00:00+00:00,21,False,False,False,False
aave,AAVE,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,1255405545.912376,2024-07-08 00:00:00+00:00,22,False,False,False,False
lend,LEND,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,1020016960.3124518,2024-07-08 00:00:00+00:00,23,False,False,False,False
neo,NEO,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,930703553.024462,2024-07-08 00:00:00+00:00,24,False,False,False,False
flow,FLOW,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,769988076.6093552,2024-07-08 00:00:00+00:00,25,False,False,False,False
mana,MANA,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,648459260.8117627,2024-07-08 00:00:00+00:00,26,False,False,False,False
avaxx,AVAXX,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,639632856.0952684,2024-07-08 00:00:00+00:00,27,False,False,False,False
xaut,XAUT,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,588656867.7864621,2024-07-08 00:00:00+00:00,28,False,False,False,False
1inch,1INCH,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,556729456.75705,2024-07-08 00:00:00+00:00,29,False,False,False,False
crv,CRV,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,545016374.5930814,2024-07-08 00:00:00+00:00,30,False,False,False,False
btc,BTC,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,1203557535228.1936,2024-07-15 00:00:00+00:00,1,True,True,True,True
eth,ETH,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,391507735299.65845,2024-07-15 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,52362521062.64861,2024-07-15 00:00:00+00:00,3,True,True,False,True
doge,DOGE,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,16813082395.78734,2024-07-15 00:00:00+00:00,4,True,True,False,False
ada,ADA,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,15221486445.882812,2024-07-15 00:00:00+00:00,5,True,True,False,True
link,LINK,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,13466591628.868,2024-07-15 00:00:00+00:00,6,True,True,True,True
xlm,XLM,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,11040757238.270231,2024-07-15 00:00:00+00:00,7,False,True,False,False
cro,CRO,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,9248442391.32686,2024-07-15 00:00:00+00:00,8,False,True,False,False
uni,UNI,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,8450981776.80493,2024-07-15 00:00:00+00:00,9,False,True,False,False
bch,BCH,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,7463904886.404409,2024-07-15 00:00:00+00:00,10,False,True,False,False
xvg,XVG,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,6691391867.337913,2024-07-15 00:00:00+00:00,11,False,False,False,False
ltc,LTC,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,5240367140.915599,2024-07-15 00:00:00+00:00,12,False,False,False,True
icp,ICP,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,4500869077.522346,2024-07-15 00:00:00+00:00,13,False,False,False,False
etc,ETC,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,3347604567.566743,2024-07-15 00:00:00+00:00,14,False,False,False,False
xmr,XMR,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,2868830311.1761427,2024-07-15 00:00:00+00:00,15,False,False,False,False
mkr,MKR,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,2736564779.2016573,2024-07-15 00:00:00+00:00,16,False,False,False,False
gno,GNO,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,2705536554.25962,2024-07-15 00:00:00+00:00,17,False,False,False,False
avaxc,AVAXC,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,2591050927.647671,2024-07-15 00:00:00+00:00,18,False,False,False,False
qnt,QNT,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,1815175995.1223714,2024-07-15 00:00:00+00:00,19,False,False,False,False
ldo,LDO,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,1755596385.62127,2024-07-15 00:00:00+00:00,20,False,False,False,False
aave,AAVE,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,1670004404.068432,2024-07-15 00:00:00+00:00,21,False,False,False,False
algo,ALGO,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,1522309919.92812,2024-07-15 00:00:00+00:00,22,False,False,False,False
lend,LEND,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,1356878517.4581223,2024-07-15 00:00:00+00:00,23,False,False,False,False
neo,NEO,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,1077474268.26975,2024-07-15 00:00:00+00:00,24,False,False,False,False
flow,FLOW,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,884912831.3289336,2024-07-15 00:00:00+00:00,25,False,False,False,False
mana,MANA,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,750388442.7916656,2024-07-15 00:00:00+00:00,26,False,False,False,False
avaxx,AVAXX,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,656537268.6891593,2024-07-15 00:00:00+00:00,27,False,False,False,False
1inch,1INCH,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,637540581.9056954,2024-07-15 00:00:00+00:00,28,False,False,False,False
crv,CRV,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,616399772.1191809,2024-07-15 00:00:00+00:00,29,False,False,False,False
snx,SNX,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,609325519.6293397,2024-07-15 00:00:00+00:00,30,False,False,False,False
btc,BTC,2024-07-21 00:00:00+00:00,2024-07-21 00:00:00+00:00,2024-07-22 00:00:00+00:00,1342684327868.0134,2024-07-22 00:00:00+00:00,1,True,True,True,True
eth,ETH,2024-07-21 00:00:00+00:00,2024-07-21 00:00:00+00:00,2024-07-22 00:00:00+00:00,424467907087.11774,2024-07-22 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2024-07-21 00:00:00+00:00,2024-07-21 00:00:00+00:00,2024-07-22 00:00:00+00:00,59678527065.50638,2024-07-22 00:00:00+00:00,3,True,True,False,True
doge,DOGE,2024-07-21 00:00:00+00:00,2024-07-21 00:00:00+00:00,2024-07-22 00:00:00+00:00,20356078409.57561,2024-07-22 00:00:00+00:00,4,True,True,False,False
ada,ADA,2024-07-21 00:00:00+00:00,2024-07-21 00:00:00+00:00,2024-07-22 00:00:00+00:00,15698939617.42024,2024-07-22 00:00:00+00:00,5,True,True,False,True
