pair,canonical_asset_id,identity_status,identity_collision,temporal_mapping
SWELL-USDT,SWELL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SWFTC-USDT,SWFTC,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SWINGBY-USDT,SWINGBY,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SWP-USDT,SWP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SWTCH-USDT,SWTCH,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SXP-USDT,SXP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SXPDOWN-USDT,SXPDOWN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SXPUP-USDT,SXPUP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SXT-USDT,SXT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SYLO-USDT,SYLO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SYN-USDT,SYN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SYND-USDT,SYND,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SYNR-USDT,SYNR,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SYNT-USDT,SYNT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SYNTH-USDT,SYNTH,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SYRUP-USDT,SYRUP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SYS-USDT,SYS,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
SZL-USDT,SZL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
T-USDT,,EXCLUDED_UNMAPPED_OR_INVALID_ASSET,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TAC-USDT,TAC,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TADA-USDT,TADA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TAG-USDT,TAG,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TAI-USDT,TAI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TAIKO-USDT,TAIKO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TALE-USDT,TALE,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TAO-USDT,TAO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TAOCAT-USDT,TAOCAT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TAP-USDT,TAP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TARA-USDT,TARA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TAUM-USDT,TAUM,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TCP-USDT,TCP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TEA-USDT,TEA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TEAFI-USDT,TEAFI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TEAM-USDT,TEAM,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TEL-USDT,TEL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TEM-USDT,TEM,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TEN-USDT,TEN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TENET-USDT,TENET,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TEVA-USDT,TEVA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TFD-USDT,TFD,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TFL-USDT,TFL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TFUEL-USDT,TFUEL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TGT-USDT,TGT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
THB-USDT,THB,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
THETA-USDT,THETA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
THINK-USDT,THINK,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
THQ-USDT,THQ,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TIA-USDT,TIA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TIADOWN-USDT,TIADOWN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TIAUP-USDT,TIAUP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TIDAL-USDT,TIDAL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TIME-USDT,TIME,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TIO-USDT,TIO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TITAN-USDT,TITAN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TKO-USDT,TKO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TKY-USDT,TKY,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TLM-USDT,TLM,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TLOS-USDT,TLOS,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TMT-USDT,TMT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TNC-USDT,TNC,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TNC2-USDT,TNC2,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TND-USDT,TND,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TNSR-USDT,TNSR,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TOG-USDT,TOG,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TOKEN-USDT,TOKEN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TOKO-USDT,TOKO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TOMI-USDT,TOMI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TOMO-USDT,TOMO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TON-USDT,TON,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TONE-USDT,TONE,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TORN-USDT,TORN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TOSHI-USDT,TOSHI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TOWER-USDT,TOWER,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TOWNS-USDT,TOWNS,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRAC-USDT,TRAC,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRADE-USDT,TRADE,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRB-USDT,TRB,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRBDOWN-USDT,TRBDOWN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRBUP-USDT,TRBUP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TREAT-USDT,TREAT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TREE-USDT,TREE,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRIA-USDT,TRIA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRIAS-USDT,TRIAS,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRIBE-USDT,TRIBE,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRIBL-USDT,TRIBL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRISIG-USDT,TRISIG,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRN-USDT,TRN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TROLL-USDT,TROLL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRTL-USDT,TRTL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRU-USDT,TRU,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRUF-USDT,TRUF,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRUMP-USDT,TRUMP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRUST-USDT,TRUST,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRUTH-USDT,TRUTH,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRVL-USDT,TRVL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRX-USDT,TRX,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TRY-USDT,TRY,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TSLAX-USDT,TSLAX,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TST-USDT,TST,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TSTBSC-USDT,TSTBSC,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TSUGT-USDT,TSUGT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TT-USDT,TT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TTD-USDT,TTD,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TUNE-USDT,TUNE,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TURBO-USDT,TURBO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TURBOS-USDT,TURBOS,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TURT-USDT,TURT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TURTLE-USDT,TURTLE,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TUSD-USDT,,EXCLUDED_STABLECOIN_OR_CASH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TUT-USDT,TUT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TVK-USDT,TVK,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TWD-USDT,TWD,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TWT-USDT,TWT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TXA-USDT,TXA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
TZS-USDT,TZS,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
U-USDT,,EXCLUDED_UNMAPPED_OR_INVALID_ASSET,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
U2U-USDT,U2U,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UAH-USDT,UAH,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UAI-USDT,UAI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UB-USDT,UB,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UBX-USDT,UBX,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UBXT-USDT,UBXT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UDOO-USDT,UDOO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UDS-USDT,UDS,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UFO-USDT,UFO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UKG-USDT,UKG,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
ULTI-USDT,ULTI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
ULTIMA-USDT,ULTIMA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UMA-USDT,UMA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UMB-USDT,UMB,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UMXM-USDT,UMXM,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UNA-USDT,UNA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UNB-USDT,UNB,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UNFI-USDT,UNFI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UNFIDOWN-USDT,UNFIDOWN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UNFIUP-USDT,UNFIUP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UNI-USDT,UNI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UNI3L-USDT,UNI3L,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UNI3S-USDT,UNI3S,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UNIC-USDT,UNIC,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UNIO-USDT,UNIO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UNION-USDT,UNION,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UNITE-USDT,UNITE,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UNO-USDT,UNO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UOS-USDT,UOS,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UP-USDT,UP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UPO-USDT,UPO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UQC-USDT,UQC,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
URANUS-USDT,URANUS,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
URO-USDT,URO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
URUS-USDT,URUS,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
US-USDT,US,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USD-USDT,,EXCLUDED_STABLECOIN_OR_CASH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USD1-USDT,USD1,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USDC-USDT,,EXCLUDED_STABLECOIN_OR_CASH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USDD-USDT,,EXCLUDED_STABLECOIN_OR_CASH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USDE-USDT,USDE,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USDG-USDT,USDG,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USDJ-USDT,USDJ,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USDN-USDT,USDN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USDP-USDT,,EXCLUDED_STABLECOIN_OR_CASH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USDS-USDT,USDS,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USDT-USDT,,EXCLUDED_STABLECOIN_OR_CASH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USE-USDT,USE,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USELESS-USDT,USELESS,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UST-USDT,,EXCLUDED_STABLECOIN_OR_CASH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USTC-USDT,,EXCLUDED_STABLECOIN_OR_CASH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
USUAL-USDT,USUAL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UT-USDT,UT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UTC-USDT,UTC,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UTK-USDT,UTK,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UTXO-USDT,UTXO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UXLINK-USDT,UXLINK,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
UYU-USDT,UYU,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VAI-USDT,VAI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VAIX-USDT,VAIX,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VANA-USDT,VANA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VANRY-USDT,VANRY,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VCORE-USDT,VCORE,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VEED-USDT,VEED,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VEGA-USDT,VEGA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VELO-USDT,VELO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VELVET-USDT,VELVET,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VEMP-USDT,VEMP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VENOM-USDT,VENOM,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VERONA-USDT,VERONA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VERSE-USDT,VERSE,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VET-USDT,VET,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VET3L-USDT,VET3L,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VET3S-USDT,VET3S,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VFY-USDT,VFY,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VI-USDT,VI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VID-USDT,VID,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VIDEOCOIN-USDT,VIDEOCOIN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VIDT-USDT,VIDT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VINE-USDT,VINE,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VINU-USDT,VINU,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VIRTUAL-USDT,VIRTUAL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VISION-USDT,VISION,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VLR-USDT,VLR,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VLX-USDT,VLX,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VND-USDT,VND,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VNX-USDT,VNX,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VOL-USDT,VOL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VOLT-USDT,VOLT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VOOI-USDT,VOOI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VOXEL-USDT,VOXEL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VOYA-USDT,VOYA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VR-USDT,VR,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VRA-USDT,VRA,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VRAB-USDT,VRAB,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VRADOWN-USDT,VRADOWN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VRAUP-USDT,VRAUP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VRTX-USDT,VRTX,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VSN-USDT,VSN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VSYS-USDT,VSYS,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VTHO-USDT,VTHO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VVV-USDT,VVV,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
VXV-USDT,VXV,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
W-USDT,,EXCLUDED_UNMAPPED_OR_INVALID_ASSET,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WAI-USDT,WAI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WAL-USDT,WAL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WALLI-USDT,WALLI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WALOLD-USDT,WALOLD,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WAN-USDT,WAN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WARD-USDT,WARD,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WAT-USDT,WAT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WAV-USDT,WAV,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WAVES-USDT,WAVES,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WAX-USDT,WAX,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WAXL-USDT,WAXL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WAXP-USDT,WAXP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WBAI-USDT,WBAI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WBTC-USDT,,EXCLUDED_WRAPPED_OR_NETWORK_REPRESENTATION,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WCFG-USDT,WCFG,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WCT-USDT,WCT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WEB-USDT,WEB,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WELL-USDT,WELL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WEMIX-USDT,WEMIX,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WEN-USDT,WEN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WEST-USDT,WEST,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WET-USDT,WET,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WGP-USDT,WGP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WHALE-USDT,WHALE,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WIF-USDT,WIF,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WIFDOWN-USDT,WIFDOWN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WIFUP-USDT,WIFUP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WILD-USDT,WILD,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WILL-USDT,WILL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WIN-USDT,WIN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WIS-USDT,WIS,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WL-USDT,WL,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WLD-USDT,WLD,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WLDDOWN-USDT,WLDDOWN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WLDUP-USDT,WLDUP,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WLFI-USDT,WLFI,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WLKN-USDT,WLKN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WLTH-USDT,WLTH,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WMT-USDT,WMT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WMTX-USDT,WMTX,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WNCG-USDT,WNCG,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WNXM-USDT,WNXM,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WOD-USDT,WOD,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WOJAK-USDT,WOJAK,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WOM-USDT,WOM,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WOMBAT-USDT,WOMBAT,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WOO-USDT,WOO,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
WOODOWN-USDT,WOODOWN,HIGH,False,PROVIDER_SYMBOL_ONLY_UNTIL_PROVEN
