currency,display_name,full_name,is_margin_enabled,is_debit_enabled,chain_count,canonical_asset_id,identity_confidence,current_metadata_isolation
NVT,NVT,Nerve,False,False,1,NVT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
NWC,NWC,Numerico,False,True,2,NWC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
NXPC,NXPC,NEXPACE,False,True,2,NXPC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
NXRA,NXRA,Nexera Foundation,False,False,1,NXRA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
NXT,NXT,NEXST,False,False,1,NXT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
NYM,NYM,NYM,False,True,1,NYM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
NZD,NZD,New Zealand Dollar,False,False,0,NZD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
O,O,o1.exchange,False,False,1,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OAS,OAS,Oasys,False,False,1,OAS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OBI,OBI,Orbofi AI,False,False,1,OBI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OBT,OBT,Orbiter Token,False,False,1,OBT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OCEAN,OCEAN,Ocean Protocol,False,True,1,OCEAN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OCEANDOWN,OCEANDOWN,OCEAN 2-4 Short,False,False,1,OCEANDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OCEANUP,OCEANUP,OCEAN 2-4 Long,False,False,1,OCEANUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OCN,OCN,Odyssey,False,False,1,OCN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ODDZ,ODDZ,Oddz,False,False,2,ODDZ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ODE,ODE,ODEM,False,False,1,ODE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ODOS,ODOS,Odos,False,False,1,ODOS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OFC,OFC,OFC,False,False,1,OFC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OFN,OFN,Openfabric AI,False,False,1,OFN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OGN,OGN,Origin Protocol,False,True,1,OGN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OGO,OGO,Origo,False,False,1,OGO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OGV,OGV,Origin Dollar Governance,False,False,1,OGV,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OLE,OLE,OpenLeverage,False,False,2,OLE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OLT,OLT,OneLedger,False,True,1,OLT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OM,OM,MANTRA DAO,False,True,3,OM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OMG,OMG,OmiseGO,False,True,1,OMG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OMN,OMN,Omega Network,False,False,1,OMN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OMNI,OMNI,Omni Network,False,True,1,OMNI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OMNIA,OMNIA,OMNIA Protocol,False,False,2,OMNIA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OMR,OMR,Rial Omani,False,False,0,OMR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OMX,OMX,Shivom,False,False,1,OMX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ONDO,ONDO,Ondo,True,True,1,ONDO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ONE,ONE,Harmony,False,True,1,ONE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ONG,ONG,ONG,False,False,1,ONG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ONION,ONION,DeepOnion,False,False,1,ONION,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ONOMY,ONOMY,Onomy Protocol,False,False,1,ONOMY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ONOT,ONOT,ONO,False,False,1,ONOT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ONSTON,ONSTON,ONSTON,False,True,1,ONSTON,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ONT,ONT,Ontology,False,True,1,ONT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OOE,OOE,OpenOcean,False,False,1,OOE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OOFP,OOFP,OOFP,False,False,1,OOFP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OOKI,OOKI,Ooki,False,False,1,OOKI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OORT,OORT,Oortech,False,False,1,OORT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OP,OP,Optimism,True,True,1,OP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OP2L,OP2L,OP 2x Long,False,False,1,OP2L,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OP2S,OP2S,OP 2x Short,False,False,1,OP2S,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OPAD,OPAD,OPENPAD TOKEN,False,False,1,OPAD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OPAI,OPAI,Optopia AI,False,False,1,OPAI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OPCT,OPCT,Opacity,False,False,1,OPCT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OPDOWN,OPDOWN,OP 2-4 Short,False,False,1,OPDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OPEN,OPEN,Open,False,True,1,OPEN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OPENCUSTOD,OPENCUSTOD,Open Custody Protocol,False,True,1,OPENCUSTOD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OPENPLAT,OPENPLAT,OPEN Platform,False,False,1,OPENPLAT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OPEN_ERROR,OPEN_ERROR,OPEN_ERROR,False,False,0,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OPQ,OPQ,Opacity,False,False,1,OPQ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OPS,OPS,Octopus,False,False,1,OPS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OPT,OPT,Optimus,False,False,1,OPT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OPUL,OPUL,Opulous,False,False,2,OPUL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OPUP,OPUP,OP 2-4 Long,False,False,1,OPUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ORAI,ORAI,Oraichain Token,False,False,2,ORAI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ORBS,ORBS,Orbs,False,False,1,ORBS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ORC,ORC,Orbit Chain,False,False,1,ORC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ORCA,ORCA,Orca,False,False,1,ORCA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ORDER,ORDER,Orderly Network,False,False,1,ORDER,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ORDI,ORDI,Ordinals,True,True,1,ORDI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ORDIDOWN,ORDIDOWN,ORDI 2-4 Short,False,False,1,ORDIDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ORDIUP,ORDIUP,ORDI 2-4 Long,False,False,1,ORDIUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ORN,ORN,Orion Protocol,False,True,1,ORN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OSMO,OSMO,OSMO,False,False,1,OSMO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OTK,OTK,Octo Gaming,False,False,1,OTK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OUSD,OUSD,Origin Dollar,False,False,1,OUSD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OVR,OVR,OVR,False,False,1,OVR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
OXT,OXT,Orchid,False,True,1,OXT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
P,P,PoP Planet,False,False,1,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
P00LS,P00LS,P00LS,False,False,1,P00LS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
P2P,P2P,Sentinel,False,False,1,P2P,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PAAL,PAAL,PAAL AI,False,False,1,PAAL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PAB,PAB,Panama Baboya,False,False,0,PAB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PAIN,PAIN,PAIN,False,False,1,PAIN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PAL,PAL,PAL Network,False,False,1,PAL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PANDORA,PANDORA,Pandora,False,False,1,PANDORA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PARETO,PARETO,PARETO Rewards,False,False,1,PARETO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PARTI,PARTI,Particle Network,False,True,2,PARTI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PATEX,PATEX,Patex,False,False,1,PATEX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PAWS,PAWS,PAWS,False,True,1,PAWS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PAX,PAX,Paxos Standard,False,False,2,PAX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PAXG,PAXG,PAX Gold,True,True,1,PAXG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PAY,PAY,TenXPay,False,False,1,PAY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PAZZI,PAZZI,Paparazzi,False,False,1,PAZZI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PBL,PBL,Publica,False,False,1,PBL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PBR,PBR,PolkaBridge,False,False,1,PBR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PBUX,PBUX,Playbux,False,False,1,PBUX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PBX,PBX,Paribus,False,False,1,PBX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PCX,PCX,Chainx,False,False,1,PCX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PDEX,PDEX,Polkadex,False,False,2,PDEX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PEAQ,PEAQ,peaq,False,False,1,PEAQ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PEELOLD,PEELOLD,Meta Apes,False,False,1,PEELOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PEL,PEL,Propel,False,False,2,PEL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PEN,PEN,Pentagon,False,False,1,PEN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PENDLE,PENDLE,Pendle,False,False,2,PENDLE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PENGU,PENGU,Pudgy Penguins,True,True,1,PENGU,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PEOPLE,PEOPLE,ConstitutionDAO,False,True,1,PEOPLE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PEPE,PEPE,Pepe,True,True,1,PEPE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PEPE2,PEPE2,Pepe 2.0,False,True,1,PEPE2,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PEPEDOWN,PEPEDOWN,PEPE 2-4 Short,False,False,1,PEPEDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PEPEUP,PEPEUP,PEPE 2-4 Long,False,False,1,PEPEUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PERP,PERP,Perpetual Protocol,False,True,2,PERP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PERPDOWN,PERPDOWN,PERP 2-4 Short,False,False,1,PERPDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PERPUP,PERPUP,PERP 2-4 Long,False,False,1,PERPUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PFVS,PFVS,Puffverse,False,False,2,PFVS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PGC,PGC,PiggyPiggyCoin,False,False,2,PGC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PHA,PHA,Phala,False,True,2,PHA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PHIL,PHIL,Phil,False,False,1,PHIL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PHNX,PHNX,PhoenixDAO,False,False,1,PHNX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PHP,PHP,Philippine Peso,False,False,0,PHP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PHX,PHX,Red Pulse Phoenix,False,False,1,PHX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PIAS,PIAS,PIAS,False,False,1,PIAS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PIEVERSE,PIEVERSE,Pieverse,False,False,1,PIEVERSE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PIGGY,PIGGY,Piggycell,False,False,1,PIGGY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PIKA,PIKA,Pika Protocol,False,False,1,PIKA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PIKASTER2,PIKASTER2,Pikaster,False,False,1,PIKASTER2,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PIN,PIN,PinLink,False,False,1,PIN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PING,PING,PING,False,False,1,PING,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PINGPONG,PINGPONG,PINGPONG,False,False,1,PINGPONG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PIP,PIP,PIP,False,False,1,PIP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PIPE,PIPE,Pipe Network,False,False,1,PIPE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PIT,PIT,Pitbull,False,False,1,PIT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PIVX,PIVX,Pivx,False,False,1,PIVX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PIX,PIX,PIXIE,False,False,1,PIX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PIXEL,PIXEL,Pixels,False,True,1,PIXEL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PKF,PKF,PolkaFoundry,False,False,1,PKF,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PKR,PKR,Pakistan Rupees,False,False,0,PKR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PLAI,PLAI,PLAY AI,False,False,1,PLAI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PLANCK,PLANCK,Planck,False,False,1,PLANCK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PLATO,PLATO,Plato Farm,False,False,1,PLATO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PLAY,PLAY,PlaysOut,False,False,1,PLAY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PLAYOLD,PLAYOLD,HEROcoin,False,False,1,PLAYOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PLAYSOLANA,PLAYSOLANA,Play Solana,False,False,1,PLAYSOLANA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PLD,PLD,Plutonians,False,False,1,PLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PLGR,PLGR,Pledge,False,False,1,PLGR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PLN,PLN,Zloty,False,False,0,PLN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PLT,PLT,PlutusDeFi,False,False,1,PLT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PLU,PLU,Pluton,False,False,1,PLU,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PLUME,PLUME,Plume,False,True,1,PLUME,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PLY,PLY,Aurigami,False,False,1,PLY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PMG,PMG,Pomerium,False,False,1,PMG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PMGT,PMGT,Perth Mint Gold Token,False,True,1,PMGT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PMON,PMON,Polychain Monsters,False,False,1,PMON,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PNDR,PNDR,Ponder,False,False,1,PNDR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PNK,PNK,Kleros,False,False,1,PNK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PNT,PNT,pNetwork Token,False,False,1,PNT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PNUT,PNUT,Peanut the Squirrel,False,True,1,PNUT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POE,POE,Po.et,False,False,1,POE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POKT,POKT,Pocket Network,False,False,1,POKT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POL,POL,Polygon Ecosystem Token,True,True,2,POL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POLC,POLC,PolkaCity,False,True,2,POLC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POLK,POLK,Polkamarkets,False,False,1,POLK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POLL,POLL,ClearPoll,False,False,1,POLL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POLS,POLS,Polkastarter,False,True,1,POLS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POLX,POLX,Polylastic,False,False,1,POLX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POLY,POLY,Polymath,False,False,1,POLY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POLYX,POLYX,Polymesh,False,False,1,POLYX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PONCH,PONCH,Ponchiqs,False,False,2,PONCH,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POND,POND,Marlin,False,True,1,POND,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PONKE,PONKE,PONKE,False,False,1,PONKE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POP,POP,Zypher Token,False,False,1,POP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POPCAT,POPCAT,POPCAT,False,False,1,POPCAT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PORT3,PORT3,Port3 Network,False,False,1,PORT3,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PORTAL,PORTAL,Portal,False,True,1,PORTAL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PORTALS,PORTALS,Portals,False,False,1,PORTALS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POSI,POSI,Position Exchange,False,False,1,POSI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POWEROLD,POWEROLD,Powerloom Token,False,False,1,POWEROLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
POWR,POWR,Power Ledger,False,True,1,POWR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PPT,PPT,Populous,False,False,1,PPT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PRAI,PRAI,Privasea AI,False,False,1,PRAI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PRCL,PRCL,Parcl,False,True,1,PRCL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PRE,PRE,Presearch,False,True,1,PRE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PRIMAL,PRIMAL,Primal,False,False,1,PRIMAL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PRL,PRL,Perle,False,False,1,PRL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PRLOLD,PRLOLD,Oyster Pearl,False,False,1,PRLOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PRMX,PRMX,PREMA,False,False,1,PRMX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PRO,PRO,Propy,False,False,2,PRO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PROM,PROM,Prom,False,False,1,PROM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PROMPT,PROMPT,Prompt,False,False,3,PROMPT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PROPS,PROPS,Propbase,False,False,1,PROPS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PROPSOLD,PROPSOLD,PROPSOLD,False,False,1,PROPSOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PROS,PROS,Pharos,False,False,1,PROS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PROVE,PROVE,Succinct,True,True,1,PROVE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PRQ,PRQ,PARSIQ,False,False,1,PRQ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PSL,PSL,Pastel,False,False,1,PSL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PSTAKE,PSTAKE,pSTAKE Finance,False,False,1,PSTAKE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PTB,PTB,Portal To Bitcoin,False,False,1,PTB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PUBLIC,PUBLIC,PublicAI,False,False,1,PUBLIC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PUFFER,PUFFER,Puffer,False,True,1,PUFFER,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PUMLX,PUMLX,PUMLx,False,False,1,PUMLX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PUMP,PUMP,pump.fun,True,True,1,PUMP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PUNDIAI,PUNDIAI,Pundi AIFX Token,False,False,1,PUNDIAI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PUNDIX,PUNDIX,Pundi X,False,False,1,PUNDIX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PURA,PURA,Pura,False,False,1,PURA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PURR,PURR,PURR,False,False,1,PURR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PUSH,PUSH,Push Protocol,False,False,1,PUSH,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PVT,PVT,Punkvism Token,False,False,1,PVT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PYBOBO,PYBOBO,Capybobo,False,False,1,PYBOBO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PYG,PYG,Guarani,False,False,0,PYG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PYR,PYR,Vulcan Forged PYR,False,True,1,PYR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PYTH,PYTH,Pyth Network,True,True,1,PYTH,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PYTHDOWN,PYTHDOWN,PYTH 2-4 Short,False,False,1,PYTHDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PYTHUP,PYTHUP,PYTH 2-4 Long,False,False,1,PYTHUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PYUSD,PYUSD,PayPal USD,False,False,1,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
PZP,PZP,PlayZap,False,False,2,PZP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
Q,Q,Quack AI,False,False,1,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
