currency,display_name,full_name,is_margin_enabled,is_debit_enabled,chain_count,canonical_asset_id,identity_confidence,current_metadata_isolation,historical_base_usdt_kline_found
FRED,FRED,First Convicted RACCON,False,False,1,FRED,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FREEDOG,FREEDOG,Freedogs,False,False,1,FREEDOG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FRM,FRM,Ferrum Network,False,False,1,FRM,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FRONT,FRONT,Frontier,False,True,1,FRONT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FRONTDOWN,FRONTDOWN,FRONT 2-4 Short,False,False,1,FRONTDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FRONTUP,FRONTUP,FRONT 2-4 Long,False,False,1,FRONTUP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FRR,FRR,Frontrow,False,False,1,FRR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FSN,FSN,Fusion,False,False,1,FSN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FST,FST,FreeStyle Classic,False,False,1,FST,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FTG,FTG,OnGO,False,False,1,FTG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FTM,FTM,Fantom,False,True,2,FTM,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FTM3L,FTM3L,FTM 3x Long,False,False,1,FTM3L,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FTM3S,FTM3S,FTM 3x Short,False,False,1,FTM3S,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FTOLD,FTOLD,Fracton Protocol,False,False,1,FTOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FTON,FTON,Fanton,False,False,2,FTON,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FTT,FTT,FTX Token,False,True,1,FTT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
FUEL,FUEL,Fuel Network,False,True,1,FUEL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FUN,FUN,Sport.fun,False,False,1,FUN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FURY,FURY,Engines of Fury,False,False,1,FURY,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FWOG,FWOG,FWOG,False,False,1,FWOG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FX,FX,Function X,False,False,1,FX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
FXS,FXS,Frax Share,False,True,1,FXS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
G,G,Gravity,False,False,2,,LOW,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
G3,G3,GAM3S.GG,False,False,2,G3,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
G7,G7,Game7,False,False,1,G7,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GAFI,GAFI,GameFi,False,False,1,GAFI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
GAIA,GAIA,Gaia,False,False,1,GAIA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GAIN,GAIN,GriffinAI,False,False,1,GAIN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GAL,GAL,Galxe,False,True,1,GAL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GALA,GALADELISTED,GALAdelisted,False,False,1,GALA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GALAX,GALA,Gala Games,False,True,1,GALAX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
GALAX3L,GALAX3L,GALAX 3x Long,False,False,1,GALAX3L,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GALAX3S,GALAX3S,GALAX 3x Short,False,False,1,GALAX3S,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GAME,GAME,GAME Token,False,False,1,GAME,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GAMEAI,GAMEAI,GAME by Virtuals,False,False,1,GAMEAI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GAMMA,GAMMA,Gamma,False,False,1,GAMMA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GARI,GARI,Gari Network,False,True,1,GARI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GAS,GAS,NeoGas,False,False,1,GAS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GAT,GAT,Global Awards Token,False,False,1,GAT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GBP,GBP,Pound Sterling,False,False,0,GBP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GEEQ,GEEQ,Geeq,False,False,1,GEEQ,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GEL,GEL,Lari,False,False,0,GEL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GEM,GEM,Gemie,False,False,1,GEM,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GENIUS,GENIUS,Genius Terminal,False,False,1,GENIUS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GENS,GENS,Genshiro,False,False,1,GENS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GF,GF,GoldFinger Token,False,False,1,GF,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GFT,GFT,Gifto,False,False,1,GFT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GGC,GGC,GramGold Coin,False,False,1,GGC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GGG,GGG,Good Games Guild,False,False,1,GGG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GHS,GHS,Ghanaian Cedis,False,False,0,GHS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GHST,GHST,Aavegotchi,False,True,1,GHST,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GHX,GHX,GamerCoin,False,False,1,GHX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
GIGA,GIGA,GIGACHAD,False,False,1,GIGA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GIGGLE,GIGGLE,Giggle Fund,False,False,1,GIGGLE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GIZA,GIZA,Giza,False,False,1,GIZA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GLA,GLA,Gladius Token,False,False,1,GLA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GLCH,GLCH,Glitch,False,False,1,GLCH,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GLM,GLM,Golem,False,False,1,GLM,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
GLMR,GLMR,Glimmer,False,True,1,GLMR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
GLMRDOWN,GLMRDOWN,GLMR 2-4 Short,False,False,1,GLMRDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GLMRUP,GLMRUP,GLMR 2-4 Long,False,False,1,GLMRUP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GLQ,GLQ,GraphLinq,False,False,1,GLQ,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
GLS,GLS,Glacier Network,False,False,2,GLS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GMB,GMB,GAMB,False,False,1,GMB,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GMEE,GMEE,GAMEE,False,False,1,GMEE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
GMM,GMM,Gamium,False,False,1,GMM,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GMRX,GMRX,Gaimin,False,False,1,GMRX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GMT,GMT,STEPN,False,True,2,GMT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
GMT3L,GMT3L,GMT 3x Long,False,False,1,GMT3L,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GMT3S,GMT3S,GMT 3x Short,False,False,1,GMT3S,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GMX,GMX,GMX,False,True,2,GMX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
GNS,GNS,Gains Network,False,False,2,GNS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GO,GO,GoChain,False,False,1,GO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GOAL,GOAL,TopGoal,False,False,1,GOAL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GOAT,GOAT,Goatseus Maximus,False,False,1,GOAT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GOATS,GOATS,GOATS,False,False,2,GOATS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GOD,GOD,Bitcoin God,False,False,1,GOD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GODL,GODL,RoOLZ,False,False,2,GODL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GODS,GODS,Gods Unchained,False,True,1,GODS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
GOM2,GOM2,GoMoney2,False,False,1,GOM2,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GOMINING,GOMINING,GoMining Token,False,False,2,GOMINING,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GORK,GORK,New XAI gork,False,False,1,GORK,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GOVI,GOVI,GOVI,False,False,1,GOVI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GPS,GPS,GoPlus Security,False,False,1,GPS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GPT,GPT,CryptoGPT Token,False,False,2,GPT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GRAIL,GRAIL,Camelot,False,False,1,GRAIL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GRAM,GRAM,Gram (prev. Toncoin),True,True,2,GRAM,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GRAPE,GRAPE,Grape coin,False,False,1,GRAPE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GRASS,GRASS,Grass,False,True,1,GRASS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GRIFFAIN,GRIFFAIN,test griffain.com,False,False,1,GRIFFAIN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GRIFT,GRIFT,Orbit,False,False,1,GRIFT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GRIN,GRIN,Grin,False,True,1,GRIN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GROVE,GROVE,Grove,False,False,1,GROVE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GRT,GRT,The Graph,False,True,3,GRT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
GRT2L,GRT2L,GRT 2x Long,False,False,1,GRT2L,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GRT2S,GRT2S,GRT 2x Short,False,False,1,GRT2S,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GRVT,GRVT,Grvt,False,False,1,GRVT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GSPI,GSPI,SPI Governance,False,False,1,GSPI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GST,GST,Green Satoshi Token,False,False,1,GST,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GTAI,GTAI,GT Protocol,False,False,1,GTAI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GTC,GTC,Gitcoin,False,False,1,GTC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
GTQ,GTQ,Quetzal,False,False,0,GTQ,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GTT,GTT,Game Tournament Trophy,False,False,1,GTT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GUN,GUN,GUNZ,False,True,1,GUN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GVT,GVT,Genesis Vision,False,False,1,GVT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GWEI,GWEI,ETHGas,False,False,1,GWEI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GX,GX,Grindery X,False,False,1,GX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GYD,GYD,Guyana Dollar,False,False,0,GYD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
GZIL,GZIL,Governance ZIL,False,False,1,GZIL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
H,H,Humanity,False,True,2,,LOW,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
H1,H1,Haven1,False,False,1,H1,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
H2O,H2O,H2O DAO,False,False,1,H2O,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
H3RO3S,H3RO3S,H3RO3S,False,False,1,H3RO3S,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HAEDAL,HAEDAL,Haedal Protocol,False,False,1,HAEDAL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HAI,HAI,Hacken Token,False,False,1,HAI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
HAIO,HAIO,HAiO,False,False,1,HAIO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HAKA,HAKA,TribeOne,False,False,1,HAKA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HALOOLD,HALOOLD,Halo,False,False,1,HALOOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HANA,HANA,Hana Network,False,False,1,HANA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HAPI,HAPI,HAPI,False,False,1,HAPI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HAPPY,HAPPY,Happy Cat,False,False,1,HAPPY,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HARD,HARD,Kava Lend,False,False,1,HARD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HAT,HAT,Hawala.Today,False,False,1,HAT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HAWK,HAWK,Hawksight,False,False,1,HAWK,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HBAR,HBAR,Hedera Hashgraph,True,True,1,HBAR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
HBB,HBB,Hubble Protocol,False,False,1,HBB,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HC,HC,HC,False,False,1,HC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HEART,HEART,Humans,False,True,1,HEART,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
HEGIC,HEGIC,Hegic,False,False,1,HEGIC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HEI,HEI,Heima,False,False,1,HEI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HERO,HERO,Metahero,False,True,1,HERO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HFT,HFT,Hashflow,False,True,1,HFT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
HFUN,HFUN,HFUN,False,False,1,HFUN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HGP,HGP,Hourglass Protocol,False,False,1,HGP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIAZUKI,HIAZUKI,hiAZUKI,False,False,1,HIAZUKI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIBAKC,HIBAKC,hiBAKC,False,False,1,HIBAKC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIBAYC,HIBAYC,hiBAYC,False,False,1,HIBAYC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIBEANZ,HIBEANZ,hiBEANZ,False,False,1,HIBEANZ,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIBIRDS,HIBIRDS,hiMOONBIRDS,False,False,1,HIBIRDS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HICLONEX,HICLONEX,hiCLONEX,False,False,1,HICLONEX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HICOOLCATS,HICOOLCATS,hiCOOLCATS,False,False,1,HICOOLCATS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIDOODLES,HIDOODLES,hiDOODLES,False,False,1,HIDOODLES,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIENS3,HIENS3,hiENS3,False,False,1,HIENS3,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIENS4,HIENS4,hiENS4,False,False,1,HIENS4,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIFI,HIFI,Hifi Finance,False,False,1,HIFI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIFIDENZA,HIFIDENZA,hiFIDENZA,False,False,1,HIFIDENZA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIFLUF,HIFLUF,hiFLUF,False,False,1,HIFLUF,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIFRIENDS,HIFRIENDS,hiFRIENDS,False,False,1,HIFRIENDS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIGAZERS,HIGAZERS,hiGAZERS,False,False,1,HIGAZERS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIGH,HIGH,Highstreet,False,False,1,HIGH,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
HIMAYC,HIMAYC,hiMAYC,False,False,1,HIMAYC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIMEEBITS,HIMEEBITS,hiMEEBITS,False,False,1,HIMEEBITS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIMFERS,HIMFERS,hiMFERS,False,False,1,HIMFERS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIOD,HIOD,hiOD,False,False,1,HIOD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIODBS,HIODBS,hiODBS,False,False,1,HIODBS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIP,HIP,Gameta,False,False,1,HIP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIPENGUINS,HIPENGUINS,hiPENGUINS,False,False,1,HIPENGUINS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIPPO,HIPPO,sudeng,False,False,1,HIPPO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIPUNKS,HIPUNKS,hiPUNKS,False,False,1,HIPUNKS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIRENGA,HIRENGA,hiRENGA,False,False,1,HIRENGA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HISAND33,HISAND33,hiSAND33,False,False,1,HISAND33,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HISEALS,HISEALS,hiSEALS,False,False,1,HISEALS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HISQUIGGLE,HISQUIGGLE,hiSQUIGGLE,False,False,1,HISQUIGGLE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIUNDEAD,HIUNDEAD,hiUNDEAD,False,False,1,HIUNDEAD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HIVALHALLA,HIVALHALLA,hiVALHALLA,False,False,1,HIVALHALLA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HKD,HKD,Hong Kong Dollar,False,False,0,HKD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HKN,HKN,Hacken,False,False,1,HKN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HLG,HLG,Holograph,False,False,1,HLG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HLO,HLO,Halo,False,False,1,HLO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HLS,HLS,Helios,False,False,1,HLS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HMND,HMND,Humanode,False,False,1,HMND,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
HMSTR,HMSTR,Hamster Kombat,False,True,2,HMSTR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HNL,HNL,Lempira,False,False,0,HNL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HNT,HNT,Helium,False,True,1,HNT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
HOLD,HOLD,Holdstation,False,False,3,HOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HOLDCOIN,HOLDCOIN,Holdcoin,False,False,2,HOLDCOIN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HOLO,HOLO,Holoworld AI,False,True,2,HOLO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HOME,HOME,Defi.App,False,True,1,HOME,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
HON,HON,Soul Society,False,False,1,HON,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
