record_type,decision_time,period,scope,asset,flag,current_seed_only,is_substitution_asset,substitution_role,gap_class
C2_MEMBER,2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,True,True,,
C2_MEMBER,2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-06T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-06T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-06T00:00:00+00:00,POST_WARMUP,HYSTERESIS,NEO-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,True,True,,
C2_MEMBER,2019-05-06T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,True,,C2,MODERATE_GAP
SUBSTITUTION,2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_6,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,True,,C2,ABSENT_FROM_VARIANT
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_6,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,ONT-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,HYSTERESIS,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-13T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_6,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,ONT-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_6,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,ONT-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,HYSTERESIS,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-20T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_6,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,ONT-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_6,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,ONT-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,HYSTERESIS,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-05-27T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_6,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,ONT-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_6,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,ONT-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,HYSTERESIS,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-03T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_6,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,ONT-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_6,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,True,True,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,HYSTERESIS,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-10T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_6,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_6,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,HYSTERESIS,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-17T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_6,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_6,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,HYSTERESIS,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2019-06-24T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_6,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_6,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,NEO-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
SUBSTITUTION,2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,ABSENT_FROM_VARIANT
C2_MEMBER,2019-07-01T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2019-07-01T00:00:00+00:00,POST_WARMUP,TOP_6,LTC-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,False,False,,
