event_id,family_id,control_trade_id,universe_id,period_id,pair,decision_time,horizon_hours,exit_time,entry_open,exit_open,forward_return
1576,ADVERSE_PATH_DOMINANCE,131,C2,ROBUSTNESS_2023,SOL-USDT,2023-10-28 21:00:00+00:00,6,2023-10-29 03:00:00+00:00,31.567,31.507,-0.0019007191053947992
1576,ADVERSE_PATH_DOMINANCE,131,C2,ROBUSTNESS_2023,SOL-USDT,2023-10-28 21:00:00+00:00,24,2023-10-29 21:00:00+00:00,31.567,33.007,0.045617258529476956
1577,ADVERSE_PATH_DOMINANCE,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-28 21:00:00+00:00,6,2023-10-29 03:00:00+00:00,31.567,31.507,-0.0019007191053947992
1577,ADVERSE_PATH_DOMINANCE,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-28 21:00:00+00:00,24,2023-10-29 21:00:00+00:00,31.567,33.007,0.045617258529476956
1577,ADVERSE_PATH_DOMINANCE,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-28 21:00:00+00:00,48,2023-10-30 21:00:00+00:00,31.567,34.883,0.10504640922482356
1578,ADVERSE_PATH_DOMINANCE,474,E2,ROBUSTNESS_2023,SOL-USDT,2023-10-28 21:00:00+00:00,6,2023-10-29 03:00:00+00:00,31.567,31.507,-0.0019007191053947992
1578,ADVERSE_PATH_DOMINANCE,474,E2,ROBUSTNESS_2023,SOL-USDT,2023-10-28 21:00:00+00:00,24,2023-10-29 21:00:00+00:00,31.567,33.007,0.045617258529476956
1579,ADVERSE_PATH_DOMINANCE,131,C2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 00:00:00+00:00,6,2023-10-29 06:00:00+00:00,31.613,31.8,0.005915288014424425
1579,ADVERSE_PATH_DOMINANCE,131,C2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 00:00:00+00:00,24,2023-10-30 00:00:00+00:00,31.613,32.964,0.042735583462499616
1580,ADVERSE_PATH_DOMINANCE,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 00:00:00+00:00,6,2023-10-29 06:00:00+00:00,31.613,31.8,0.005915288014424425
1580,ADVERSE_PATH_DOMINANCE,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 00:00:00+00:00,24,2023-10-30 00:00:00+00:00,31.613,32.964,0.042735583462499616
1580,ADVERSE_PATH_DOMINANCE,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 00:00:00+00:00,48,2023-10-31 00:00:00+00:00,31.613,34.95,0.10555784012906089
1581,ADVERSE_PATH_DOMINANCE,474,E2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 00:00:00+00:00,6,2023-10-29 06:00:00+00:00,31.613,31.8,0.005915288014424425
1581,ADVERSE_PATH_DOMINANCE,474,E2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 00:00:00+00:00,24,2023-10-30 00:00:00+00:00,31.613,32.964,0.042735583462499616
1582,ADVERSE_PATH_DOMINANCE,131,C2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 05:00:00+00:00,6,2023-10-29 11:00:00+00:00,31.569,32.267,0.022110298077227863
1582,ADVERSE_PATH_DOMINANCE,131,C2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 05:00:00+00:00,24,2023-10-30 05:00:00+00:00,31.569,32.744,0.03722005765149361
1583,ADVERSE_PATH_DOMINANCE,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 05:00:00+00:00,6,2023-10-29 11:00:00+00:00,31.569,32.267,0.022110298077227863
1583,ADVERSE_PATH_DOMINANCE,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 05:00:00+00:00,24,2023-10-30 05:00:00+00:00,31.569,32.744,0.03722005765149361
1583,ADVERSE_PATH_DOMINANCE,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 05:00:00+00:00,48,2023-10-31 05:00:00+00:00,31.569,35.8,0.13402388419018663
1584,ADVERSE_PATH_DOMINANCE,474,E2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 05:00:00+00:00,6,2023-10-29 11:00:00+00:00,31.569,32.267,0.022110298077227863
1584,ADVERSE_PATH_DOMINANCE,474,E2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 05:00:00+00:00,24,2023-10-30 05:00:00+00:00,31.569,32.744,0.03722005765149361
1585,UNRECOVERED_ENTRY_FAILURE,303,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-29 11:00:00+00:00,6,2023-10-29 17:00:00+00:00,161.6,163.91,0.014294554455445585
1585,UNRECOVERED_ENTRY_FAILURE,303,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-29 11:00:00+00:00,24,2023-10-30 11:00:00+00:00,161.6,171.33,0.0602103960396041
1585,UNRECOVERED_ENTRY_FAILURE,303,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-29 11:00:00+00:00,48,2023-10-31 11:00:00+00:00,161.6,172.02,0.06448019801980198
1587,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,303,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-29 15:00:00+00:00,6,2023-10-29 21:00:00+00:00,162.59,165.89,0.020296451196260445
1587,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,303,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-29 15:00:00+00:00,24,2023-10-30 15:00:00+00:00,162.59,173.47,0.06691678455009531
1587,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,303,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-29 15:00:00+00:00,48,2023-10-31 15:00:00+00:00,162.59,169.14,0.040285380404698756
1586,PROFIT_GIVEBACK_FROM_PATH_PEAK,301,D2,ROBUSTNESS_2023,LTC-USDT,2023-10-29 15:00:00+00:00,6,2023-10-29 21:00:00+00:00,68.196,68.797,0.008812833597278358
1586,PROFIT_GIVEBACK_FROM_PATH_PEAK,301,D2,ROBUSTNESS_2023,LTC-USDT,2023-10-29 15:00:00+00:00,24,2023-10-30 15:00:00+00:00,68.196,69.032,0.01225878350636389
1588,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 19:00:00+00:00,6,2023-10-30 01:00:00+00:00,32.921,32.844,-0.002338932596215093
1588,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 19:00:00+00:00,24,2023-10-30 19:00:00+00:00,32.921,34.903,0.06020473254153891
1588,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-29 19:00:00+00:00,48,2023-10-31 19:00:00+00:00,32.921,36.164,0.09850855077306275
1589,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-30 00:00:00+00:00,6,2023-10-30 06:00:00+00:00,32.964,32.726,-0.007219997573110093
1589,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-30 00:00:00+00:00,24,2023-10-31 00:00:00+00:00,32.964,34.95,0.06024754277393529
1589,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,302,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-30 00:00:00+00:00,48,2023-11-01 00:00:00+00:00,32.964,37.925,0.15049751243781095
1590,PROFIT_GIVEBACK_FROM_PATH_PEAK,303,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-30 07:00:00+00:00,6,2023-10-30 13:00:00+00:00,165.67,171.68,0.03627693607774507
1590,PROFIT_GIVEBACK_FROM_PATH_PEAK,303,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-30 07:00:00+00:00,24,2023-10-31 07:00:00+00:00,165.67,171.69,0.03633729703627697
1590,PROFIT_GIVEBACK_FROM_PATH_PEAK,303,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-30 07:00:00+00:00,48,2023-11-01 07:00:00+00:00,165.67,169.65,0.024023661495744753
1591,ADVERSE_PATH_DOMINANCE,133,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 16:00:00+00:00,6,2023-11-01 22:00:00+00:00,1786.07,1853.94,0.03799963047360966
1591,ADVERSE_PATH_DOMINANCE,133,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 16:00:00+00:00,24,2023-11-02 16:00:00+00:00,1786.07,1815.64,0.016555902064308903
1591,ADVERSE_PATH_DOMINANCE,133,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 16:00:00+00:00,48,2023-11-03 16:00:00+00:00,1786.07,1805.83,0.011063396171482553
1592,ADVERSE_PATH_DOMINANCE,304,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 16:00:00+00:00,6,2023-11-01 22:00:00+00:00,1786.07,1853.94,0.03799963047360966
1592,ADVERSE_PATH_DOMINANCE,304,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 16:00:00+00:00,24,2023-11-02 16:00:00+00:00,1786.07,1815.64,0.016555902064308903
1592,ADVERSE_PATH_DOMINANCE,304,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 16:00:00+00:00,48,2023-11-03 16:00:00+00:00,1786.07,1805.83,0.011063396171482553
1593,ADVERSE_PATH_DOMINANCE,476,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 16:00:00+00:00,6,2023-11-01 22:00:00+00:00,1786.07,1853.94,0.03799963047360966
1593,ADVERSE_PATH_DOMINANCE,476,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 16:00:00+00:00,24,2023-11-02 16:00:00+00:00,1786.07,1815.64,0.016555902064308903
1593,ADVERSE_PATH_DOMINANCE,476,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 16:00:00+00:00,48,2023-11-03 16:00:00+00:00,1786.07,1805.83,0.011063396171482553
1594,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,133,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 20:00:00+00:00,6,2023-11-02 02:00:00+00:00,1820.28,1847.59,0.015003186322983142
1594,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,133,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 20:00:00+00:00,24,2023-11-02 20:00:00+00:00,1820.28,1806.61,-0.007509833651965669
1594,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,133,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 20:00:00+00:00,48,2023-11-03 20:00:00+00:00,1820.28,1814.95,-0.002928120948425428
1595,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,304,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 20:00:00+00:00,6,2023-11-02 02:00:00+00:00,1820.28,1847.59,0.015003186322983142
1595,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,304,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 20:00:00+00:00,24,2023-11-02 20:00:00+00:00,1820.28,1806.61,-0.007509833651965669
1595,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,304,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 20:00:00+00:00,48,2023-11-03 20:00:00+00:00,1820.28,1814.95,-0.002928120948425428
1596,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,476,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 20:00:00+00:00,6,2023-11-02 02:00:00+00:00,1820.28,1847.59,0.015003186322983142
1596,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,476,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 20:00:00+00:00,24,2023-11-02 20:00:00+00:00,1820.28,1806.61,-0.007509833651965669
1596,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,476,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-01 20:00:00+00:00,48,2023-11-03 20:00:00+00:00,1820.28,1814.95,-0.002928120948425428
1597,PROFIT_GIVEBACK_FROM_PATH_PEAK,133,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-02 15:00:00+00:00,6,2023-11-02 21:00:00+00:00,1823.71,1812.13,-0.006349693756134478
1597,PROFIT_GIVEBACK_FROM_PATH_PEAK,133,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-02 15:00:00+00:00,24,2023-11-03 15:00:00+00:00,1823.71,1807.81,-0.008718491426816799
1597,PROFIT_GIVEBACK_FROM_PATH_PEAK,133,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-02 15:00:00+00:00,48,2023-11-04 15:00:00+00:00,1823.71,1835.32,0.006366143739958696
1598,PROFIT_GIVEBACK_FROM_PATH_PEAK,304,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-02 15:00:00+00:00,6,2023-11-02 21:00:00+00:00,1823.71,1812.13,-0.006349693756134478
1598,PROFIT_GIVEBACK_FROM_PATH_PEAK,304,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-02 15:00:00+00:00,24,2023-11-03 15:00:00+00:00,1823.71,1807.81,-0.008718491426816799
1598,PROFIT_GIVEBACK_FROM_PATH_PEAK,304,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-02 15:00:00+00:00,48,2023-11-04 15:00:00+00:00,1823.71,1835.32,0.006366143739958696
1599,PROFIT_GIVEBACK_FROM_PATH_PEAK,476,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-02 15:00:00+00:00,6,2023-11-02 21:00:00+00:00,1823.71,1812.13,-0.006349693756134478
1599,PROFIT_GIVEBACK_FROM_PATH_PEAK,476,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-02 15:00:00+00:00,24,2023-11-03 15:00:00+00:00,1823.71,1807.81,-0.008718491426816799
1599,PROFIT_GIVEBACK_FROM_PATH_PEAK,476,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-02 15:00:00+00:00,48,2023-11-04 15:00:00+00:00,1823.71,1835.32,0.006366143739958696
1600,ADVERSE_PATH_DOMINANCE,136,C2,ROBUSTNESS_2023,BTC-USDT,2023-11-03 02:00:00+00:00,6,2023-11-03 08:00:00+00:00,34509.2,34448.2,-0.0017676445701436672
1600,ADVERSE_PATH_DOMINANCE,136,C2,ROBUSTNESS_2023,BTC-USDT,2023-11-03 02:00:00+00:00,24,2023-11-04 02:00:00+00:00,34509.2,34692.1,0.0053000359324471
1601,ADVERSE_PATH_DOMINANCE,306,D2,ROBUSTNESS_2023,BTC-USDT,2023-11-03 02:00:00+00:00,6,2023-11-03 08:00:00+00:00,34509.2,34448.2,-0.0017676445701436672
1601,ADVERSE_PATH_DOMINANCE,306,D2,ROBUSTNESS_2023,BTC-USDT,2023-11-03 02:00:00+00:00,24,2023-11-04 02:00:00+00:00,34509.2,34692.1,0.0053000359324471
1602,ADVERSE_PATH_DOMINANCE,479,E2,ROBUSTNESS_2023,BTC-USDT,2023-11-03 02:00:00+00:00,6,2023-11-03 08:00:00+00:00,34509.2,34448.2,-0.0017676445701436672
1602,ADVERSE_PATH_DOMINANCE,479,E2,ROBUSTNESS_2023,BTC-USDT,2023-11-03 02:00:00+00:00,24,2023-11-04 02:00:00+00:00,34509.2,34692.1,0.0053000359324471
1603,UNRECOVERED_ENTRY_FAILURE,133,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-03 03:00:00+00:00,6,2023-11-03 09:00:00+00:00,1789.41,1798.27,0.004951352680492294
1603,UNRECOVERED_ENTRY_FAILURE,133,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-03 03:00:00+00:00,24,2023-11-04 03:00:00+00:00,1789.41,1834.73,0.025326783688478294
1603,UNRECOVERED_ENTRY_FAILURE,133,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-03 03:00:00+00:00,48,2023-11-05 03:00:00+00:00,1789.41,1854.75,0.036514828910087616
1604,UNRECOVERED_ENTRY_FAILURE,304,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-03 03:00:00+00:00,6,2023-11-03 09:00:00+00:00,1789.41,1798.27,0.004951352680492294
1604,UNRECOVERED_ENTRY_FAILURE,304,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-03 03:00:00+00:00,24,2023-11-04 03:00:00+00:00,1789.41,1834.73,0.025326783688478294
1604,UNRECOVERED_ENTRY_FAILURE,304,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-03 03:00:00+00:00,48,2023-11-05 03:00:00+00:00,1789.41,1854.75,0.036514828910087616
1605,UNRECOVERED_ENTRY_FAILURE,476,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-03 03:00:00+00:00,6,2023-11-03 09:00:00+00:00,1789.41,1798.27,0.004951352680492294
1605,UNRECOVERED_ENTRY_FAILURE,476,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-03 03:00:00+00:00,24,2023-11-04 03:00:00+00:00,1789.41,1834.73,0.025326783688478294
1605,UNRECOVERED_ENTRY_FAILURE,476,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-03 03:00:00+00:00,48,2023-11-05 03:00:00+00:00,1789.41,1854.75,0.036514828910087616
1606,ADVERSE_PATH_DOMINANCE,136,C2,ROBUSTNESS_2023,BTC-USDT,2023-11-03 19:00:00+00:00,6,2023-11-04 01:00:00+00:00,34425.1,34716.1,0.00845313448617424
1606,ADVERSE_PATH_DOMINANCE,136,C2,ROBUSTNESS_2023,BTC-USDT,2023-11-03 19:00:00+00:00,24,2023-11-04 19:00:00+00:00,34425.1,34762.6,0.00980389308963514
1607,ADVERSE_PATH_DOMINANCE,306,D2,ROBUSTNESS_2023,BTC-USDT,2023-11-03 19:00:00+00:00,6,2023-11-04 01:00:00+00:00,34425.1,34716.1,0.00845313448617424
1607,ADVERSE_PATH_DOMINANCE,306,D2,ROBUSTNESS_2023,BTC-USDT,2023-11-03 19:00:00+00:00,24,2023-11-04 19:00:00+00:00,34425.1,34762.6,0.00980389308963514
1608,ADVERSE_PATH_DOMINANCE,479,E2,ROBUSTNESS_2023,BTC-USDT,2023-11-03 19:00:00+00:00,6,2023-11-04 01:00:00+00:00,34425.1,34716.1,0.00845313448617424
1608,ADVERSE_PATH_DOMINANCE,479,E2,ROBUSTNESS_2023,BTC-USDT,2023-11-03 19:00:00+00:00,24,2023-11-04 19:00:00+00:00,34425.1,34762.6,0.00980389308963514
1609,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-05 15:00:00+00:00,6,2023-11-05 21:00:00+00:00,40.688,40.744,0.001376327172630587
1609,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-05 15:00:00+00:00,24,2023-11-06 15:00:00+00:00,40.688,40.164,-0.012878489972473428
1609,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-05 15:00:00+00:00,48,2023-11-07 15:00:00+00:00,40.688,41.981,0.031778411325206424
1610,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-05 17:00:00+00:00,6,2023-11-05 23:00:00+00:00,40.722,40.436,-0.007023230686115656
1610,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-05 17:00:00+00:00,24,2023-11-06 17:00:00+00:00,40.722,40.23,-0.012081921320171052
1610,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-05 17:00:00+00:00,48,2023-11-07 17:00:00+00:00,40.722,41.222,0.012278375325377011
1611,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-05 20:00:00+00:00,6,2023-11-06 02:00:00+00:00,40.812,41.508,0.01705380770361664
1611,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-05 20:00:00+00:00,24,2023-11-06 20:00:00+00:00,40.812,40.24,-0.01401548564147792
1611,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-05 20:00:00+00:00,48,2023-11-07 20:00:00+00:00,40.812,43.977,0.0775507203763599
1612,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-06 08:00:00+00:00,6,2023-11-06 14:00:00+00:00,40.285,40.478,0.004790865086260476
1612,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-06 08:00:00+00:00,24,2023-11-07 08:00:00+00:00,40.285,41.532,0.03095444954697779
1612,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-06 08:00:00+00:00,48,2023-11-08 08:00:00+00:00,40.285,43.471,0.0790865086260395
1613,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-06 11:00:00+00:00,6,2023-11-06 17:00:00+00:00,40.329,40.23,-0.0024548091943763506
1613,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-06 11:00:00+00:00,24,2023-11-07 11:00:00+00:00,40.329,40.731,0.009968013092315653
1613,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-06 11:00:00+00:00,48,2023-11-08 11:00:00+00:00,40.329,43.273,0.07299957846710803
1614,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-06 16:00:00+00:00,6,2023-11-06 22:00:00+00:00,40.36,40.439,0.001957383548067515
1614,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-06 16:00:00+00:00,24,2023-11-07 16:00:00+00:00,40.36,41.948,0.03934588701684838
1614,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-06 16:00:00+00:00,48,2023-11-08 16:00:00+00:00,40.36,42.775,0.05983647175421214
1615,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-06 21:00:00+00:00,6,2023-11-07 03:00:00+00:00,40.483,41.44,0.02363955240471305
1615,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-06 21:00:00+00:00,24,2023-11-07 21:00:00+00:00,40.483,43.864,0.08351653780599255
1615,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-06 21:00:00+00:00,48,2023-11-08 21:00:00+00:00,40.483,43.093,0.06447150655830858
1616,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-07 01:00:00+00:00,6,2023-11-07 07:00:00+00:00,42.139,41.393,-0.01770331521868107
1616,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-07 01:00:00+00:00,24,2023-11-08 01:00:00+00:00,42.139,42.947,0.019174636322646377
1616,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-07 01:00:00+00:00,48,2023-11-09 01:00:00+00:00,42.139,43.123,0.02335128977906442
1617,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-07 04:00:00+00:00,6,2023-11-07 10:00:00+00:00,40.331,41.316,0.024422900498376032
1617,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-07 04:00:00+00:00,24,2023-11-08 04:00:00+00:00,40.331,43.034,0.06702040613919813
1617,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-07 04:00:00+00:00,48,2023-11-09 04:00:00+00:00,40.331,43.966,0.09012918102700151
1618,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-07 11:00:00+00:00,6,2023-11-07 17:00:00+00:00,40.731,41.222,0.012054700351084024
1618,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-07 11:00:00+00:00,24,2023-11-08 11:00:00+00:00,40.731,43.273,0.06240946699074423
1618,PROFIT_GIVEBACK_FROM_PATH_PEAK,307,D2,ROBUSTNESS_2023,SOL-USDT,2023-11-07 11:00:00+00:00,48,2023-11-09 11:00:00+00:00,40.731,46.484,0.14124377010139688
1619,PROFIT_GIVEBACK_FROM_PATH_PEAK,138,C2,ROBUSTNESS_2023,SOL-USDT,2023-11-08 20:00:00+00:00,6,2023-11-09 02:00:00+00:00,43.223,42.824,-0.009231196353793103
1619,PROFIT_GIVEBACK_FROM_PATH_PEAK,138,C2,ROBUSTNESS_2023,SOL-USDT,2023-11-08 20:00:00+00:00,24,2023-11-09 20:00:00+00:00,43.223,43.82,0.013812090784998787
1619,PROFIT_GIVEBACK_FROM_PATH_PEAK,138,C2,ROBUSTNESS_2023,SOL-USDT,2023-11-08 20:00:00+00:00,48,2023-11-10 20:00:00+00:00,43.223,53.43,0.2361474215116952
1620,PROFIT_GIVEBACK_FROM_PATH_PEAK,481,E2,ROBUSTNESS_2023,SOL-USDT,2023-11-08 20:00:00+00:00,6,2023-11-09 02:00:00+00:00,43.223,42.824,-0.009231196353793103
1620,PROFIT_GIVEBACK_FROM_PATH_PEAK,481,E2,ROBUSTNESS_2023,SOL-USDT,2023-11-08 20:00:00+00:00,24,2023-11-09 20:00:00+00:00,43.223,43.82,0.013812090784998787
1620,PROFIT_GIVEBACK_FROM_PATH_PEAK,481,E2,ROBUSTNESS_2023,SOL-USDT,2023-11-08 20:00:00+00:00,48,2023-11-10 20:00:00+00:00,43.223,53.43,0.2361474215116952
1621,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,139,C2,ROBUSTNESS_2023,BTC-USDT,2023-11-09 00:00:00+00:00,6,2023-11-09 06:00:00+00:00,35787.7,36703.1,0.025578620587520362
1621,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,139,C2,ROBUSTNESS_2023,BTC-USDT,2023-11-09 00:00:00+00:00,24,2023-11-10 00:00:00+00:00,35787.7,36546.0,0.021188844211838198
1621,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,139,C2,ROBUSTNESS_2023,BTC-USDT,2023-11-09 00:00:00+00:00,48,2023-11-11 00:00:00+00:00,35787.7,37355.1,0.043797170536245655
1622,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,309,D2,ROBUSTNESS_2023,BTC-USDT,2023-11-09 00:00:00+00:00,6,2023-11-09 06:00:00+00:00,35787.7,36703.1,0.025578620587520362
1622,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,309,D2,ROBUSTNESS_2023,BTC-USDT,2023-11-09 00:00:00+00:00,24,2023-11-10 00:00:00+00:00,35787.7,36546.0,0.021188844211838198
